9001	Fairfield	0-4	32011	32265	32694	32956	32994	25689	25343	
9001	Fairfield	5-9	32228	32499	32923	33173	33206	32959	25664	
9001	Fairfield	10-14	33808	33510	33782	34211	34464	33186	32944	
9001	Fairfield	15-19	34728	32892	32629	32896	33305	34444	33166	
9001	Fairfield	20-24	27713	31016	29508	29331	29588	33215	34349	
9001	Fairfield	25-29	22910	27681	30823	29436	29291	29418	33020	
9001	Fairfield	30-34	22248	24766	29653	32849	31421	29106	29233	
9001	Fairfield	35-39	28461	23646	26218	31248	34510	31221	28921	
9001	Fairfield	40-44	34515	29211	24328	26917	31992	34170	30911	
9001	Fairfield	45-49	38078	34301	29108	24318	26883	31677	33835	
9001	Fairfield	50-54	34905	36656	33148	28311	23818	26323	31017	
9001	Fairfield	55-59	27809	32262	34051	30972	26703	23323	25773	
9001	Fairfield	60-64	22789	24930	29077	30912	28358	25528	22298	
9001	Fairfield	65-69	16741	19598	21573	25365	27253	27108	24403	
9001	Fairfield	70-74	11467	13950	16536	18356	21817	24413	24283	
9001	Fairfield	75-79	9237	9254	11363	13696	15371	19542	21868	
9001	Fairfield	80-84	7140	6811	6984	8699	10765	11071	14077	
9001	Fairfield	85+	4781	4954	4870	5168	6567	9227	10043	
9001	Fairfield	Total	441569	450202	459268	468814	478306	481620	481148	
