40003	Alfalfa	0-4	159	171	167	154	149	144	139
40003	Alfalfa	5-9	137	159	171	166	154	142	130
40003	Alfalfa	10-14	138	137	159	171	166	161	156
40003	Alfalfa	15-19	147	138	137	157	170	183	196
40003	Alfalfa	20-24	263	230	221	220	240	260	280
40003	Alfalfa	25-29	286	290	255	249	248	247	246
40003	Alfalfa	30-34	196	278	282	247	241	235	229
40003	Alfalfa	35-39	338	321	405	410	374	338	302
40003	Alfalfa	40-44	281	283	266	346	354	362	370
40003	Alfalfa	45-49	287	220	220	207	286	365	444
40003	Alfalfa	50-54	234	228	164	163	149	135	121
40003	Alfalfa	55-59	223	225	219	157	157	157	157
40003	Alfalfa	60-64	151	175	177	172	115	58	1
40003	Alfalfa	65-69	142	127	149	152	148	144	140
40003	Alfalfa	70-74	143	124	113	134	134	134	134
40003	Alfalfa	75-79	98	118	105	95	116	137	158
40003	Alfalfa	80-84	73	64	79	72	65	58	51
40003	Alfalfa	85+	75	79	77	86	89	92	95
40003	Alfalfa	Total	3373	3369	3369	3362	3358	3352	3349
