42045	Delaware	5-9	17623	17393	17239	18113	18771	19133	19065	
42045	Delaware	10-14	18715	17729	17507	17401	18304	18976	19320	
42045	Delaware	15-19	22943	22983	22035	21868	21848	22794	23469	
42045	Delaware	20-24	19821	23147	23346	22460	22358	22372	23152	
42045	Delaware	25-29	16791	17444	20880	21175	20392	20346	20313	
42045	Delaware	30-34	15614	17139	17835	21328	21695	20956	20760	
42045	Delaware	35-39	15711	15700	17244	17970	21472	21851	21173	
42045	Delaware	40-44	17907	15817	15830	17405	18154	21665	21964	
42045	Delaware	45-49	20198	17666	15627	15671	17253	18012	21525	
42045	Delaware	50-54	21000	19755	17308	15336	15407	16988	17756	
42045	Delaware	55-59	18230	20198	19043	16718	14839	14936	16612	
42045	Delaware	60-64	14039	17369	19313	18263	16075	14296	14402	
42045	Delaware	65-69	9705	13052	16223	18113	17194	15183	13550	
42045	Delaware	70-74	7025	8635	11677	14589	16372	15608	13860	
42045	Delaware	75-79	6078	5896	7300	9939	12499	14107	13404	
42045	Delaware	80-84	5116	4586	4494	5616	7719	9787	11034	
42045	Delaware	85+	4369	4948	5044	5114	5828	7443	9493	
42045	Delaware	Total	268077	276452	285780	295537	304987	313208	319493	
