42103	Pike	5-9	1664	1300	1156	1404	1594	1559	1352	
42103	Pike	10-14	2017	1644	1286	1146	1394	1586	1554	
42103	Pike	15-19	2077	2022	1649	1290	1152	1405	1601	
42103	Pike	20-24	1241	2024	1976	1615	1266	1135	1391	
42103	Pike	25-29	1131	1271	2080	2036	1670	1315	1185	
42103	Pike	30-34	1326	1150	1298	2127	2088	1720	1361	
42103	Pike	35-39	1685	1318	1146	1294	2121	2083	1716	
42103	Pike	40-44	2234	1762	1387	1213	1378	2275	2252	
42103	Pike	45-49	2673	2242	1772	1399	1226	1397	2309	
42103	Pike	50-54	2405	2663	2238	1773	1402	1232	1405	
42103	Pike	55-59	2090	2366	2625	2210	1753	1389	1222	
42103	Pike	60-64	1938	2016	2290	2548	2151	1712	1360	
42103	Pike	65-69	1696	1800	1884	2153	2411	2050	1642	
42103	Pike	70-74	1157	1522	1628	1718	1978	2235	1916	
42103	Pike	75-79	843	1006	1334	1438	1530	1777	2024	
42103	Pike	80-84	634	679	818	1096	1194	1284	1506	
42103	Pike	85+	528	657	767	923	1194	1433	1654	
42103	Pike	Total	28653	28608	28748	28985	29066	28941	28657	
