42019	Butler	5-9	5739	5091	4939	5379	5690	5677	5427	
42019	Butler	10-14	6315	5717	5071	4930	5369	5680	5666	
42019	Butler	15-19	7010	7512	6916	6274	6145	6588	6902	
42019	Butler	20-24	5619	6213	6699	6122	5498	5366	5782	
42019	Butler	25-29	4651	5554	6163	6672	6065	5405	5250	
42019	Butler	30-34	4815	4964	5909	6539	7065	6416	5711	
42019	Butler	35-39	5487	4980	5132	6102	6741	7269	6593	
42019	Butler	40-44	6607	5558	5049	5206	6187	6825	7355	
42019	Butler	45-49	7402	6500	5473	4982	5143	6114	6739	
42019	Butler	50-54	7672	7257	6380	5383	4911	5075	6038	
42019	Butler	55-59	6822	7593	7185	6329	5347	4883	5047	
42019	Butler	60-64	5455	6495	7243	6875	6072	5141	4706	
42019	Butler	65-69	3811	5099	6088	6818	6497	5755	4884	
42019	Butler	70-74	2890	3402	4578	5496	6185	5920	5264	
42019	Butler	75-79	2097	2450	2904	3933	4749	5369	5163	
42019	Butler	80-84	1708	1599	1887	2257	3082	3748	4267	
42019	Butler	85+	1399	1639	1732	1959	2311	2989	3772	
42019	Butler	Total	90588	92551	94713	96930	98718	99631	99679	
