42071	Lancaster	5-9	35413	36045	36787	39285	41027	42461	43727	
42071	Lancaster	10-14	35557	35868	36472	37263	39776	41504	42888	
42071	Lancaster	15-19	38010	40442	40787	41447	42355	44919	46645	
42071	Lancaster	20-24	35188	37809	39814	40170	40784	41583	43940	
42071	Lancaster	25-29	31578	33919	36262	38396	38875	39549	40321	
42071	Lancaster	30-34	29672	32354	34765	37147	39357	39872	40557	
42071	Lancaster	35-39	30662	30039	32773	35224	37618	39829	40335	
42071	Lancaster	40-44	32781	30539	29967	32715	35162	37513	39700	
42071	Lancaster	45-49	37565	32399	30226	29705	32451	34893	37195	
42071	Lancaster	50-54	37762	36864	31847	29752	29269	31988	34400	
42071	Lancaster	55-59	33754	36826	36032	31191	29188	28758	31445	
42071	Lancaster	60-64	28757	32446	35495	34816	30206	28309	27934	
42071	Lancaster	65-69	21704	27150	30753	33760	33228	28909	27158	
42071	Lancaster	70-74	16790	19766	24846	28271	31168	30797	26878	
42071	Lancaster	75-79	14511	14659	17336	21899	25023	27681	27446	
42071	Lancaster	80-84	12201	11597	11807	14048	17865	20527	22823	
42071	Lancaster	85+	12948	14125	14612	15172	16945	20369	24147	
42071	Lancaster	Total	520344	539038	559247	580658	602153	622634	641815	
