42073	Lawrence	5-9	2538	2479	2211	2335	2457	2528	2475	
42073	Lawrence	10-14	2675	2582	2523	2255	2385	2512	2589	
42073	Lawrence	15-19	2991	3052	2956	2897	2627	2764	2900	
42073	Lawrence	20-24	2454	2948	3024	2935	2879	2620	2760	
42073	Lawrence	25-29	2409	2185	2703	2786	2701	2652	2391	
42073	Lawrence	30-34	2380	2459	2236	2764	2854	2773	2730	
42073	Lawrence	35-39	2581	2380	2461	2240	2767	2857	2777	
42073	Lawrence	40-44	2913	2568	2371	2454	2235	2759	2848	
42073	Lawrence	45-49	3356	2862	2526	2336	2422	2209	2726	
42073	Lawrence	50-54	3756	3320	2836	2506	2320	2408	2199	
42073	Lawrence	55-59	3548	3694	3272	2799	2478	2298	2387	
42073	Lawrence	60-64	3052	3476	3629	3222	2763	2452	2278	
42073	Lawrence	65-69	2345	2969	3395	3559	3173	2731	2431	
42073	Lawrence	70-74	2030	2126	2706	3111	3278	2936	2539	
42073	Lawrence	75-79	1882	1795	1892	2422	2800	2966	2671	
42073	Lawrence	80-84	1775	1542	1483	1576	2034	2369	2526	
42073	Lawrence	85+	1995	2168	2162	2152	2229	2577	3025	
42073	Lawrence	Total	47114	46772	46672	46752	46872	46826	46584	
