42043	Dauphin	5-9	8139	7988	8538	8497	8321	8274	8342	
42043	Dauphin	10-14	8350	7984	7856	8431	8422	8285	8270	
42043	Dauphin	15-19	8935	8487	8154	8060	8684	8717	8614	
42043	Dauphin	20-24	8216	8899	8524	8248	8205	8870	8957	
42043	Dauphin	25-29	9362	7989	8706	8402	8201	8226	8928	
42043	Dauphin	30-34	8463	9583	8228	8981	8710	8541	8600	
42043	Dauphin	35-39	8442	8595	9750	8397	9174	8918	8764	
42043	Dauphin	40-44	9036	8586	8771	9974	8623	9442	9211	
42043	Dauphin	45-49	10493	8951	8520	8717	9924	8596	9414	
42043	Dauphin	50-54	11036	10402	8890	8475	8682	9893	8581	
42043	Dauphin	55-59	9991	10883	10280	8806	8412	8633	9846	
42043	Dauphin	60-64	8398	9640	10536	9984	8582	8223	8464	
42043	Dauphin	65-69	5704	8065	9296	10197	9700	8366	8041	
42043	Dauphin	70-74	4754	5262	7476	8658	9542	9116	7894	
42043	Dauphin	75-79	4020	4191	4670	6677	7782	8629	8293	
42043	Dauphin	80-84	3432	3280	3450	3878	5591	6570	7342	
42043	Dauphin	85+	3642	4047	4252	4529	5009	6396	7921	
42043	Dauphin	Total	138551	141498	144494	147298	149871	152041	154043	
