42091	Montgomery	5-9	50249	46465	45851	48681	52610	55343	55438	
42091	Montgomery	10-14	52574	49202	45683	45343	48359	52444	55356	
42091	Montgomery	15-19	51439	56089	53050	49881	49951	53216	57520	
42091	Montgomery	20-24	43804	53846	58832	56048	53114	53348	56785	
42091	Montgomery	25-29	48816	44247	54857	60428	58073	55422	55907	
42091	Montgomery	30-34	48235	49834	45463	56207	61997	59814	57286	
42091	Montgomery	35-39	50819	48607	50304	46028	56837	62667	60519	
42091	Montgomery	40-44	57786	51275	49180	51017	46827	57797	63790	
42091	Montgomery	45-49	64216	57531	51163	49188	51121	47022	58015	
42091	Montgomery	50-54	63968	63019	56566	50403	48555	50540	46557	
42091	Montgomery	55-59	55111	62580	61781	55575	49619	47889	49907	
42091	Montgomery	60-64	45684	52980	60333	59744	53884	48204	46618	
42091	Montgomery	65-69	33493	42945	50018	57181	56840	51418	46113	
42091	Montgomery	70-74	25307	30839	39754	46566	53524	53488	48607	
42091	Montgomery	75-79	21988	21920	26877	34846	41084	47475	47726	
42091	Montgomery	80-84	19607	17443	17542	21676	28318	33657	39179	
42091	Montgomery	85+	20758	22493	22547	22914	25782	31606	38560	
42091	Montgomery	Total	801134	817719	838883	864549	891868	916595	938580	
