42001	Adams	5-9	3116	2903	2623	2860	3063	3108	2978	
42001	Adams	10-14	3249	3171	2949	2666	2901	3101	3138	
42001	Adams	15-19	3742	3828	3746	3518	3233	3470	3667	
42001	Adams	20-24	3380	3913	3990	3905	3677	3397	3611	
42001	Adams	25-29	2650	2691	3202	3277	3195	2972	2695	
42001	Adams	30-34	2643	2625	2668	3171	3248	3169	2952	
42001	Adams	35-39	3065	2675	2660	2704	3207	3283	3202	
42001	Adams	40-44	3485	3038	2656	2643	2687	3182	3255	
42001	Adams	45-49	4031	3508	3057	2672	2654	2694	3179	
42001	Adams	50-54	3858	3943	3439	3003	2630	2616	2656	
42001	Adams	55-59	3553	3766	3857	3370	2948	2585	2573	
42001	Adams	60-64	3056	3393	3608	3705	3243	2841	2493	
42001	Adams	65-69	2397	2840	3167	3383	3488	3063	2691	
42001	Adams	70-74	1760	2119	2523	2827	3032	3137	2763	
42001	Adams	75-79	1388	1466	1777	2131	2404	2593	2697	
42001	Adams	80-84	905	1040	1110	1359	1643	1869	2031	
42001	Adams	85+	760	863	1000	1125	1339	1627	1930	
42001	Adams	Total	49878	50347	50832	51324	51647	51640	51297	
