42015	Bradford	5-9	1814	1815	1846	1954	2028	2053	2027	
42015	Bradford	10-14	1986	1796	1798	1833	1943	2021	2048	
42015	Bradford	15-19	1984	1997	1807	1810	1851	1966	2047	
42015	Bradford	20-24	1492	1896	1920	1747	1759	1811	1936	
42015	Bradford	25-29	1649	1453	1848	1878	1718	1738	1796	
42015	Bradford	30-34	1603	1695	1500	1911	1948	1792	1821	
42015	Bradford	35-39	1751	1656	1758	1562	1996	2043	1887	
42015	Bradford	40-44	2067	1742	1651	1753	1558	1989	2036	
42015	Bradford	45-49	2498	2014	1702	1617	1723	1535	1965	
42015	Bradford	50-54	2481	2493	2015	1706	1625	1734	1549	
42015	Bradford	55-59	2328	2450	2468	1999	1697	1620	1731	
42015	Bradford	60-64	2156	2276	2403	2426	1971	1677	1604	
42015	Bradford	65-69	1766	2060	2183	2312	2343	1908	1628	
42015	Bradford	70-74	1399	1677	1970	2102	2242	2287	1874	
42015	Bradford	75-79	1058	1250	1509	1784	1915	2055	2108	
42015	Bradford	80-84	899	876	1044	1271	1516	1640	1773	
42015	Bradford	85+	1021	1115	1173	1324	1570	1890	2189	
42015	Bradford	Total	31784	32120	32560	33024	33460	33788	34068	
