42097	Northumberland	5-9	5240	5154	4920	4924	4847	4742	4564	
42097	Northumberland	10-14	5238	5133	5042	4816	4818	4737	4626	
42097	Northumberland	15-19	5628	5487	5379	5287	5069	5068	4981	
42097	Northumberland	20-24	5234	5823	5644	5529	5430	5203	5192	
42097	Northumberland	25-29	5453	5338	5960	5785	5673	5571	5339	
42097	Northumberland	30-34	5261	5527	5370	5995	5822	5709	5610	
42097	Northumberland	35-39	5587	5338	5524	5368	5995	5818	5698	
42097	Northumberland	40-44	6182	5708	5382	5570	5413	6038	5853	
42097	Northumberland	45-49	7097	6241	5708	5382	5573	5412	6032	
42097	Northumberland	50-54	7415	7118	6199	5664	5338	5527	5361	
42097	Northumberland	55-59	7055	7308	6999	6093	5565	5244	5431	
42097	Northumberland	60-64	6208	6835	7096	6807	5930	5419	5107	
42097	Northumberland	65-69	4763	5817	6421	6692	6437	5617	5140	
42097	Northumberland	70-74	3930	4336	5323	5900	6176	5960	5217	
42097	Northumberland	75-79	3207	3360	3727	4601	5125	5393	5226	
42097	Northumberland	80-84	2840	2510	2651	2962	3682	4126	4373	
42097	Northumberland	85+	2780	3097	3122	3252	3533	4142	4791	
42097	Northumberland	Total	94367	95137	95481	95566	95264	94393	93027	
