47189	Wilson	0-4	3866	3778	4094	4340	4618	4905	5192
47189	Wilson	5-9	4167	4191	4482	4715	4974	5244	5521
47189	Wilson	10-14	4459	4420	4747	5028	5298	5564	5828
47189	Wilson	15-19	3628	4039	4485	4821	5116	5394	5663
47189	Wilson	20-24	2815	3427	3777	4119	4428	4713	4984
47189	Wilson	25-29	3129	3499	3882	4115	4399	4683	4958
47189	Wilson	30-34	3062	4164	4463	4701	4935	5193	5458
47189	Wilson	35-39	4539	4348	4837	5108	5369	5604	5848
47189	Wilson	40-44	4760	4657	5012	5382	5699	5979	6213
47189	Wilson	45-49	5255	4745	5073	5399	5750	6077	6361
47189	Wilson	50-54	4205	5060	5123	5345	5639	5975	6300
47189	Wilson	55-59	3877	4720	5095	5287	5510	5786	6110
47189	Wilson	60-64	3243	4136	4791	5155	5386	5613	5880
47189	Wilson	65-69	2618	3738	4326	4822	5167	5402	5626
47189	Wilson	70-74	1782	2655	3409	4003	4461	4785	5030
47189	Wilson	75-79	1308	1739	2425	3083	3621	4037	4344
47189	Wilson	80-84	822	1149	1601	2161	2694	3150	3512
47189	Wilson	85+	748	1145	1471	1958	2561	3218	3871
47189	Wilson	Total	58283	65610	73093	79542	85625	91322	96699
