53007	Chelan	0-4	4915	5219	5525	5673	5673	5680	5861
53007	Chelan	5-9	4864	5049	5403	5712	5873	5872	5881
53007	Chelan	10-14	5072	4977	5155	5519	5822	5988	6008
53007	Chelan	15-19	5202	5098	4971	5129	5478	5783	5971
53007	Chelan	20-24	4260	4093	3974	3860	4028	4337	4595
53007	Chelan	25-29	4309	4780	4802	4623	4521	4672	5005
53007	Chelan	30-34	4098	4502	4998	5024	4852	4739	4896
53007	Chelan	35-39	4082	4083	4552	5053	5076	4925	4804
53007	Chelan	40-44	4291	4203	4094	4567	5043	5094	4927
53007	Chelan	45-49	5034	4326	4231	4099	4574	5053	5119
53007	Chelan	50-54	5523	5209	4366	4288	4148	4619	5113
53007	Chelan	55-59	5214	5629	5278	4435	4336	4183	4663
53007	Chelan	60-64	4414	5209	5728	5410	4585	4518	4374
53007	Chelan	65-69	3237	4246	5248	5771	5437	4637	4587
53007	Chelan	70-74	2582	2908	4040	5017	5512	5197	4449
53007	Chelan	75-79	1961	2207	2540	3576	4470	4923	4656
53007	Chelan	80-84	1562	1548	1765	2007	2908	3664	4058
53007	Chelan	85+	1833	1894	1916	2122	2442	3284	4279
53007	Chelan	Total	72453	75180	78586	81885	84778	87168	89246
