53063	Spokane	0-4	14742	14840	15720	16004	16095	16337	16829
53063	Spokane	5-9	14445	15375	15765	16680	16967	17022	17269
53063	Spokane	10-14	14801	15077	16161	16563	17502	17767	17819
53063	Spokane	15-19	17321	16177	16380	17411	17844	18847	19159
53063	Spokane	20-24	19034	18095	16914	17071	18031	18459	19538
53063	Spokane	25-29	16220	17366	17690	16411	16629	17647	18006
53063	Spokane	30-34	14241	15651	17077	17213	15888	16130	17234
53063	Spokane	35-39	13877	14560	16398	17846	18009	16609	16857
53063	Spokane	40-44	14682	14570	14969	16839	18279	18458	17025
53063	Spokane	45-49	17069	14879	14811	15202	17092	18503	18703
53063	Spokane	50-54	17318	17488	14990	14929	15321	17205	18607
53063	Spokane	55-59	16560	17132	17339	14883	14827	15223	17099
53063	Spokane	60-64	13743	15910	16889	17113	14705	14667	15080
53063	Spokane	65-69	9772	12880	15703	16647	16898	14522	14517
53063	Spokane	70-74	7171	8864	12378	15103	15995	16278	13997
53063	Spokane	75-79	6042	6263	7965	11189	13663	14463	14784
53063	Spokane	80-84	5231	4936	5085	6611	9350	11436	12091
53063	Spokane	85+	6256	6679	6660	7028	8401	11152	14237
53063	Spokane	Total	238525	246742	258894	270743	281496	290725	298851
