53005	Benton	0-4	6706	6584	7148	7547	7893	8203	8516
53005	Benton	5-9	6743	7033	7072	7654	8078	8422	8743
53005	Benton	10-14	6880	7085	7499	7528	8131	8553	8918
53005	Benton	15-19	6642	6958	7226	7632	7667	8248	8671
53005	Benton	20-24	5533	5335	5632	5890	6278	6307	6802
53005	Benton	25-29	6097	6405	6184	6491	6766	7181	7190
53005	Benton	30-34	5570	6728	7265	7062	7407	7669	8090
53005	Benton	35-39	5362	5731	7183	7748	7539	7874	8147
53005	Benton	40-44	5455	5669	5953	7458	8009	7805	8151
53005	Benton	45-49	6119	5514	5801	6087	7609	8140	7947
53005	Benton	50-54	6323	6237	5556	5840	6126	7663	8190
53005	Benton	55-59	5913	6141	6105	5451	5750	6065	7626
53005	Benton	60-64	4858	5515	5868	5842	5196	5474	5766
53005	Benton	65-69	3332	4374	5215	5518	5524	4916	5206
53005	Benton	70-74	2281	2861	3966	4719	4997	5022	4492
53005	Benton	75-79	1576	1886	2437	3376	4033	4268	4317
53005	Benton	80-84	1156	1203	1459	1867	2625	3138	3323
53005	Benton	85+	940	1129	1231	1463	1854	2578	3285
53005	Benton	Total	87486	92388	98800	105173	111482	117526	123380
