53023	Garfield	0-4	96	104	108	117	120	115	114
53023	Garfield	5-9	107	96	107	110	119	128	119
53023	Garfield	10-14	159	104	99	107	116	131	132
53023	Garfield	15-19	148	153	98	97	116	112	126
53023	Garfield	20-24	75	124	121	95	83	88	104
53023	Garfield	25-29	89	95	154	142	103	95	100
53023	Garfield	30-34	105	94	100	145	146	113	105
53023	Garfield	35-39	116	98	99	94	156	152	107
53023	Garfield	40-44	107	120	105	104	105	145	158
53023	Garfield	45-49	165	107	116	103	96	99	148
53023	Garfield	50-54	183	177	107	114	109	94	90
53023	Garfield	55-59	221	203	186	121	119	120	102
53023	Garfield	60-64	189	230	206	191	113	134	120
53023	Garfield	65-69	127	172	224	203	171	110	129
53023	Garfield	70-74	94	102	145	199	163	148	99
53023	Garfield	75-79	101	77	91	117	157	144	133
53023	Garfield	80-84	88	80	57	71	114	135	114
53023	Garfield	85+	96	102	97	80	96	112	143
53023	Garfield	Total	2266	2238	2220	2210	2202	2175	2143
