53069	Wahkiakum	0-4	86	61	68	70	83	88	90
53069	Wahkiakum	5-9	92	92	64	73	82	89	87
53069	Wahkiakum	10-14	120	102	100	75	77	83	94
53069	Wahkiakum	15-19	85	90	92	86	69	70	85
53069	Wahkiakum	20-24	50	49	70	79	75	67	69
53069	Wahkiakum	25-29	64	52	59	83	87	90	73
53069	Wahkiakum	30-34	79	62	59	65	88	100	100
53069	Wahkiakum	35-39	90	92	67	61	68	96	108
53069	Wahkiakum	40-44	104	106	83	65	60	68	100
53069	Wahkiakum	45-49	132	111	106	87	71	67	72
53069	Wahkiakum	50-54	149	135	113	111	88	77	73
53069	Wahkiakum	55-59	191	156	143	128	113	96	85
53069	Wahkiakum	60-64	225	213	174	156	134	130	105
53069	Wahkiakum	65-69	178	229	208	177	172	135	135
53069	Wahkiakum	70-74	132	175	228	204	176	169	134
53069	Wahkiakum	75-79	77	125	155	200	178	157	155
53069	Wahkiakum	80-84	53	68	108	127	171	148	130
53069	Wahkiakum	85+	72	72	79	123	158	199	213
53069	Wahkiakum	Total	1979	1990	1976	1970	1950	1929	1908
