53037	Kittitas	0-4	2034	2111	2385	2613	2753	2841	2965
53037	Kittitas	5-9	2040	2100	2329	2623	2859	2975	3063
53037	Kittitas	10-14	2147	2111	2304	2524	2838	3076	3175
53037	Kittitas	15-19	3879	3745	3763	3962	4214	4582	4820
53037	Kittitas	20-24	6822	7713	7467	7410	7441	7717	8242
53037	Kittitas	25-29	2764	2899	3374	3333	3369	3528	3740
53037	Kittitas	30-34	2013	1913	2140	2441	2472	2512	2690
53037	Kittitas	35-39	2010	2062	2102	2341	2682	2669	2703
53037	Kittitas	40-44	2100	2102	2196	2243	2489	2806	2790
53037	Kittitas	45-49	2399	2108	2198	2299	2325	2570	2882
53037	Kittitas	50-54	2673	2456	2190	2283	2370	2393	2625
53037	Kittitas	55-59	2534	2745	2591	2337	2434	2503	2503
53037	Kittitas	60-64	2288	2493	2856	2711	2436	2526	2600
53037	Kittitas	65-69	1808	2073	2437	2814	2665	2390	2481
53037	Kittitas	70-74	1256	1558	1934	2307	2641	2470	2214
53037	Kittitas	75-79	824	1051	1363	1681	2022	2324	2161
53037	Kittitas	80-84	603	642	859	1084	1353	1632	1882
53037	Kittitas	85+	721	710	767	943	1204	1518	1900
53037	Kittitas	Total	40915	42592	45255	47949	50567	53032	55436
