53071	Walla Walla	0-4	1706	1717	1847	1923	1946	1951	1973
53071	Walla Walla	5-9	1801	1763	1787	1938	2011	2042	2046
53071	Walla Walla	10-14	1889	1856	1816	1859	2010	2076	2101
53071	Walla Walla	15-19	2423	2459	2453	2419	2474	2645	2737
53071	Walla Walla	20-24	2371	2559	2638	2584	2547	2603	2796
53071	Walla Walla	25-29	1631	1750	1837	1841	1808	1775	1796
53071	Walla Walla	30-34	1576	1682	1774	1898	1914	1868	1822
53071	Walla Walla	35-39	1533	1592	1711	1828	1950	1949	1912
53071	Walla Walla	40-44	1645	1593	1598	1732	1839	1972	1976
53071	Walla Walla	45-49	1826	1658	1586	1605	1736	1847	1966
53071	Walla Walla	50-54	2040	1854	1645	1588	1599	1714	1826
53071	Walla Walla	55-59	1892	1989	1791	1595	1546	1550	1676
53071	Walla Walla	60-64	1635	1775	1903	1722	1544	1488	1506
53071	Walla Walla	65-69	1215	1493	1683	1812	1646	1476	1417
53071	Walla Walla	70-74	945	1072	1386	1579	1700	1538	1383
53071	Walla Walla	75-79	891	823	961	1246	1420	1529	1375
53071	Walla Walla	80-84	882	733	674	792	1033	1175	1285
53071	Walla Walla	85+	1045	1149	1117	1078	1139	1379	1626
53071	Walla Walla	Total	28946	29517	30207	31039	31862	32577	33219
