53033	King	0-4	120294	122979	127203	130189	133271	137246	142288
53033	King	5-9	113295	119274	124058	127908	130690	133610	137498
53033	King	10-14	110789	110852	116768	121115	124542	127131	129932
53033	King	15-19	117514	115198	115597	121156	125336	129059	131863
53033	King	20-24	129822	142056	141466	142164	149887	154943	159867
53033	King	25-29	160656	142698	163695	162724	163334	170864	176350
53033	King	30-34	152061	165269	148403	170519	168718	168816	176094
53033	King	35-39	149158	147119	163499	145941	167837	165859	165833
53033	King	40-44	147632	150767	144617	160204	142420	164156	162182
53033	King	45-49	147837	144509	147273	140897	155841	138218	159706
53033	King	50-54	143295	146783	140420	142734	136395	150885	133498
53033	King	55-59	126272	137283	140456	134370	136315	129850	143518
53033	King	60-64	101945	115895	128320	131230	126129	128379	122467
53033	King	65-69	67317	90143	106940	118131	120970	116588	118596
53033	King	70-74	45430	58203	81704	96496	106824	109629	106037
53033	King	75-79	35200	38926	50799	71223	84254	93619	96416
53033	King	80-84	28948	28602	31059	40569	57529	68308	76323
53033	King	85+	33784	36226	36537	38632	46868	63416	80382
53033	King	Total	1931249	2012782	2108814	2196202	2277160	2350576	2418850
