53029	Island	0-4	2268	2380	2490	2516	2536	2619	2754
53029	Island	5-9	2274	2218	2375	2515	2591	2626	2710
53029	Island	10-14	2333	2211	2184	2370	2554	2644	2698
53029	Island	15-19	2384	2243	2155	2169	2390	2604	2713
53029	Island	20-24	2901	2927	2739	2673	2727	2973	3232
53029	Island	25-29	2717	3148	3151	2941	2864	2895	3144
53029	Island	30-34	2077	2392	2890	2878	2754	2712	2767
53029	Island	35-39	2026	1889	2264	2813	2830	2750	2713
53029	Island	40-44	2154	1767	1606	2004	2598	2586	2547
53029	Island	45-49	2543	2124	1753	1610	2052	2668	2667
53029	Island	50-54	2646	2604	2143	1791	1675	2134	2773
53029	Island	55-59	2842	2929	2897	2402	2025	1923	2474
53029	Island	60-64	2935	3020	3172	3160	2630	2221	2117
53029	Island	65-69	2360	2693	2902	3090	3115	2607	2204
53029	Island	70-74	1736	2028	2428	2621	2829	2882	2405
53029	Island	75-79	1205	1427	1678	2022	2205	2411	2473
53029	Island	80-84	788	935	1079	1258	1531	1681	1848
53029	Island	85+	668	779	892	1048	1239	1535	1797
53029	Island	Total	38857	39714	40798	41881	43145	44471	46036
