53017	Douglas	0-4	1434	1442	1586	1706	1785	1814	1874
53017	Douglas	5-9	1418	1497	1542	1694	1814	1883	1931
53017	Douglas	10-14	1540	1482	1583	1619	1778	1897	1969
53017	Douglas	15-19	1504	1464	1428	1513	1553	1682	1815
53017	Douglas	20-24	1141	1287	1250	1207	1297	1322	1438
53017	Douglas	25-29	1209	1322	1487	1450	1394	1492	1517
53017	Douglas	30-34	1151	1316	1487	1673	1604	1551	1646
53017	Douglas	35-39	1159	1173	1401	1567	1750	1688	1629
53017	Douglas	40-44	1150	1222	1214	1447	1597	1805	1729
53017	Douglas	45-49	1301	1150	1246	1233	1463	1626	1821
53017	Douglas	50-54	1345	1323	1168	1255	1232	1459	1630
53017	Douglas	55-59	1239	1315	1309	1160	1227	1194	1420
53017	Douglas	60-64	1066	1214	1326	1316	1179	1271	1243
53017	Douglas	65-69	869	1017	1221	1337	1340	1190	1289
53017	Douglas	70-74	640	826	1013	1229	1347	1357	1213
53017	Douglas	75-79	487	559	742	904	1121	1235	1241
53017	Douglas	80-84	298	396	435	589	734	913	1003
53017	Douglas	85+	247	297	381	461	613	799	1039
53017	Douglas	Total	19198	20302	21819	23360	24828	26178	27447
