53043	Lincoln	0-4	294	263	307	342	353	333	325
53043	Lincoln	5-9	306	312	269	316	355	367	360
53043	Lincoln	10-14	376	317	320	273	316	356	372
53043	Lincoln	15-19	355	344	293	281	261	303	342
53043	Lincoln	20-24	215	306	293	249	241	218	248
53043	Lincoln	25-29	193	243	344	340	282	286	243
53043	Lincoln	30-34	234	212	264	376	370	307	308
53043	Lincoln	35-39	235	228	209	274	383	363	316
53043	Lincoln	40-44	289	236	238	217	273	385	373
53043	Lincoln	45-49	351	297	244	233	207	279	386
53043	Lincoln	50-54	476	361	289	249	234	207	273
53043	Lincoln	55-59	450	508	391	308	266	245	223
53043	Lincoln	60-64	446	472	533	394	317	267	266
53043	Lincoln	65-69	347	407	440	508	374	314	257
53043	Lincoln	70-74	279	304	361	393	448	334	276
53043	Lincoln	75-79	190	228	246	304	327	386	267
53043	Lincoln	80-84	133	138	169	181	228	247	306
53043	Lincoln	85+	108	130	142	161	186	220	256
53043	Lincoln	Total	5277	5306	5352	5399	5421	5417	5397
