53067	Thurston	0-4	7922	8010	8555	8789	8969	9282	9689
53067	Thurston	5-9	8037	8452	8884	9387	9633	9797	10097
53067	Thurston	10-14	8587	8597	9343	9710	10226	10453	10583
53067	Thurston	15-19	8881	8970	9250	9893	10249	10761	10963
53067	Thurston	20-24	8101	8170	8357	8537	9159	9455	9921
53067	Thurston	25-29	8602	8611	8558	8816	9036	9684	9985
53067	Thurston	30-34	8202	9695	10270	10057	10355	10511	11158
53067	Thurston	35-39	7986	8583	10789	11238	11016	11282	11390
53067	Thurston	40-44	8315	8538	9188	11435	11867	11599	11854
53067	Thurston	45-49	8785	8540	9000	9595	11915	12315	12019
53067	Thurston	50-54	8946	9077	8846	9242	9853	12209	12554
53067	Thurston	55-59	8572	8770	9084	8818	9190	9729	12027
53067	Thurston	60-64	7534	8107	8597	8895	8692	9110	9668
53067	Thurston	65-69	5213	6842	7820	8265	8581	8414	8797
53067	Thurston	70-74	3405	4526	6333	7182	7608	7949	7821
53067	Thurston	75-79	2562	2780	3888	5424	6160	6560	6912
53067	Thurston	80-84	1786	1934	2119	3003	4219	4783	5138
53067	Thurston	85+	1516	1730	1924	2173	2886	4068	5097
53067	Thurston	Total	122952	129932	140805	150459	159614	167961	175673
