53031	Jefferson	0-4	514	499	557	625	658	720	775
53031	Jefferson	5-9	571	536	554	639	719	788	840
53031	Jefferson	10-14	673	591	603	628	723	843	921
53031	Jefferson	15-19	658	640	600	605	648	754	869
53031	Jefferson	20-24	486	590	602	572	592	629	740
53031	Jefferson	25-29	510	581	703	702	718	754	793
53031	Jefferson	30-34	592	553	677	850	889	913	958
53031	Jefferson	35-39	604	606	614	770	991	1068	1089
53031	Jefferson	40-44	715	641	651	667	863	1136	1219
53031	Jefferson	45-49	1029	735	675	702	726	957	1247
53031	Jefferson	50-54	1357	1102	794	741	773	824	1066
53031	Jefferson	55-59	1625	1628	1348	974	938	994	1041
53031	Jefferson	60-64	1778	1840	1931	1615	1205	1150	1229
53031	Jefferson	65-69	1430	1708	1904	2029	1735	1287	1246
53031	Jefferson	70-74	919	1296	1659	1868	2042	1740	1288
53031	Jefferson	75-79	638	798	1156	1499	1727	1902	1609
53031	Jefferson	80-84	471	520	648	963	1248	1467	1620
53031	Jefferson	85+	504	572	623	761	1059	1452	1835
53031	Jefferson	Total	15074	15436	16299	17210	18254	19378	20385
