44001	Bristol	0-4	1461	1599	1666	1658	1637	1595.26939523519
44001	Bristol	5-9	1503	1457	1597	1667	1662	1652.01504211793
44001	Bristol	10-14	1499	1495	1451	1594	1667	1816.19676064787
44001	Bristol	15-19	1959	1775	1771	1729	1876	2181.51865671642
44001	Bristol	20-24	1966	1977	1794	1793	1754	1676.86716077537
44001	Bristol	25-29	1550	1699	1713	1532	1535	1541.00586319218
44001	Bristol	30-34	1481	1550	1701	1717	1539	1203.58739441196
44001	Bristol	35-39	1590	1482	1552	1705	1725	1765.23188405797
44001	Bristol	40-44	1868	1588	1481	1553	1711	2041.5902980713
44001	Bristol	45-49	2068	1841	1563	1459	1534	1687.66688396349
44001	Bristol	50-54	2052	2051	1827	1554	1454	1260.87757909216
44001	Bristol	55-59	1812	2006	2008	1791	1528	1047.26767015707
44001	Bristol	60-64	1525	1737	1924	1929	1724	1338.37645011601
44001	Bristol	65-69	1112	1413	1611	1788	1796	1812.03563474388
44001	Bristol	70-74	842	1010	1286	1470	1635	1981.65137614679
44001	Bristol	75-79	736	722	867	1105	1268	1614.95347003155
44001	Bristol	80-84	673	559	549	659	843	1251.16132858837
44001	Bristol	85+	1002	1018	960	920	966	1060.19047619048
44001	Bristol	Total	26699	26979	27317	27624	27852	28309.8664368807
