42000	Pennsylvania	0-4	372663	368222	383231	390460	393703	393437	392809	
42000	Pennsylvania	5-9	383602	376790	372854	388486	396328	399883	399764	
42000	Pennsylvania	10-14	404780	385734	379383	375983	392132	400211	403826	
42000	Pennsylvania	15-19	461129	468943	450914	445869	443793	460760	469174	
42000	Pennsylvania	20-24	443875	477518	483550	467561	464482	463446	480793	
42000	Pennsylvania	25-29	393408	410115	441177	449217	435214	433148	432498	
42000	Pennsylvania	30-34	366581	397624	414707	447064	456428	443140	441355	
42000	Pennsylvania	35-39	377430	368179	399886	417799	451019	460882	447767	
42000	Pennsylvania	40-44	421386	377002	368518	400733	419185	452883	463092	
42000	Pennsylvania	45-49	468300	415693	372421	364591	396970	415658	449508	
42000	Pennsylvania	50-54	484884	457003	406339	364591	357488	389889	408823	
42000	Pennsylvania	55-59	432704	468595	442648	394324	354374	348037	380338	
42000	Pennsylvania	60-64	361306	410583	446213	422789	377612	340058	334704	
42000	Pennsylvania	65-69	259743	334560	381944	416903	396462	355121	320644	
42000	Pennsylvania	70-74	192897	231577	300003	344320	377742	360832	324576	
42000	Pennsylvania	75-79	153547	160278	193902	252977	292353	322684	310014	
42000	Pennsylvania	80-84	121179	114733	121034	147857	194747	226978	252551	
42000	Pennsylvania	85+	96148	112316	119051	127592	148332	186984	228244	
42000	Pennsylvania	Total	6195562	6335465	6477775	6619116	6748364	6854031	6940480	
