42045	Delaware	0-4	33942	33153	34797	36017	36703	36604	36487	
42045	Delaware	5-9	34677	34174	33460	35154	36429	37135	37098	
42045	Delaware	10-14	36803	34804	34317	33695	35443	36745	37512	
42045	Delaware	15-19	44082	44969	43037	42654	42195	44027	45418	
42045	Delaware	20-24	39648	44695	45917	44114	43861	43469	45129	
42045	Delaware	25-29	34278	34477	39771	41177	39597	39473	39196	
42045	Delaware	30-34	32534	34992	35297	40699	42247	40765	40498	
42045	Delaware	35-39	32527	32629	35133	35497	40912	42473	41222	
42045	Delaware	40-44	37158	32660	32817	35376	35787	41207	42682	
42045	Delaware	45-49	42222	36713	32326	32537	35116	35563	41073	
42045	Delaware	50-54	43755	41528	36172	31904	32162	34748	35264	
42045	Delaware	55-59	37926	42397	40326	35198	31105	31408	34244	
42045	Delaware	60-64	29955	36552	40981	39086	34200	30279	30627	
42045	Delaware	65-69	21436	28218	34563	38893	37224	32663	29044	
42045	Delaware	70-74	16009	19493	25770	31698	35830	34426	30393	
42045	Delaware	75-79	14852	13931	17068	22686	28057	31883	30571	
42045	Delaware	80-84	13616	11848	11199	13827	18514	23051	26198	
42045	Delaware	85+	13953	15443	15485	15322	16925	20781	25783	
42045	Delaware	Total	559373	572676	588436	605534	622307	636700	648439	
