42047	Elk	0-4	784	835	888	951	948	879	837	
42047	Elk	5-9	906	751	802	854	917	916	852	
42047	Elk	10-14	1000	866	718	769	821	884	886	
42047	Elk	15-19	998	965	837	695	746	798	862	
42047	Elk	20-24	715	933	904	786	654	705	759	
42047	Elk	25-29	796	696	907	880	766	639	690	
42047	Elk	30-34	724	779	682	889	864	753	630	
42047	Elk	35-39	960	718	773	677	883	858	749	
42047	Elk	40-44	1224	943	707	763	669	871	849	
42047	Elk	45-49	1336	1206	931	699	755	663	863	
42047	Elk	50-54	1482	1302	1178	912	686	742	652	
42047	Elk	55-59	1253	1476	1301	1182	918	693	753	
42047	Elk	60-64	1048	1193	1411	1249	1138	886	670	
42047	Elk	65-69	760	974	1115	1324	1177	1076	840	
42047	Elk	70-74	674	633	818	944	1131	1014	935	
42047	Elk	75-79	502	555	525	684	795	959	865	
42047	Elk	80-84	403	371	415	397	522	613	746	
42047	Elk	85+	267	344	372	415	435	518	620	
42047	Elk	Total	15832	15540	15284	15070	14825	14467	14058	
