42029	Chester	0-4	31102	29557	32820	36334	38349	38056	36898	
42029	Chester	5-9	34886	31215	29733	33011	36537	38534	38219	
42029	Chester	10-14	35715	34877	31231	29830	33116	36619	38574	
42029	Chester	15-19	36308	41260	40492	36926	35674	39017	42532	
42029	Chester	20-24	30419	36068	40472	39793	36368	35139	38289	
42029	Chester	25-29	27395	28852	34235	38822	38332	35011	33794	
42029	Chester	30-34	27306	28712	30206	35690	40359	39826	36397	
42029	Chester	35-39	31557	27899	29332	30860	36374	41041	40454	
42029	Chester	40-44	37183	31752	28143	29615	31167	36665	41323	
42029	Chester	45-49	41280	36959	31621	28089	29589	31160	36612	
42029	Chester	50-54	40197	40741	36539	31324	27877	29384	30961	
42029	Chester	55-59	34216	39511	40077	36001	30903	27533	29022	
42029	Chester	60-64	27859	32902	38060	38695	34836	29950	26720	
42029	Chester	65-69	20189	25795	30499	35342	35976	32406	27847	
42029	Chester	70-74	14117	18254	23414	27786	32309	32988	29787	
42029	Chester	75-79	11310	12309	15994	20611	24571	28673	29387	
42029	Chester	80-84	9337	9031	9897	12944	16793	20135	23625	
42029	Chester	85+	9363	10489	11072	12017	14446	18246	22627	
42029	Chester	Total	499739	516183	533837	553690	573576	590383	603068	
