42011	Berks	0-4	12277	12186	13338	14272	14725	14728	14653	
42011	Berks	5-9	13284	12596	12492	13646	14567	14988	14939	
42011	Berks	10-14	13444	13615	12881	12772	13920	14821	15197	
42011	Berks	15-19	15488	16321	16485	15722	15623	16783	17671	
42011	Berks	20-24	13726	15600	16309	16500	15751	15658	16827	
42011	Berks	25-29	11691	12733	14497	15217	15403	14619	14464	
42011	Berks	30-34	11604	12016	13071	14851	15583	15769	14971	
42011	Berks	35-39	12742	11790	12210	13273	15053	15774	15942	
42011	Berks	40-44	14541	12807	11860	12290	13355	15120	15831	
42011	Berks	45-49	16124	14429	12718	11796	12235	13302	15048	
42011	Berks	50-54	15288	15975	14311	12634	11736	12181	13247	
42011	Berks	55-59	13547	14817	15467	13859	12235	11361	11774	
42011	Berks	60-64	11983	13164	14412	15073	13530	11959	11118	
42011	Berks	65-69	8898	11364	12512	13733	14395	12944	11454	
42011	Berks	70-74	6947	8251	10582	11698	12887	13551	12219	
42011	Berks	75-79	6313	6148	7344	9467	10517	11636	12285	
42011	Berks	80-84	5581	5173	5078	6110	7931	8866	9869	
42011	Berks	85+	6243	6796	6968	7098	7873	9524	11199	
42011	Berks	Total	209721	215781	222535	230011	237319	243584	248708	
