42063	Indiana	0-4	2266	1893	2018	2061	2196	2385	2392	
42063	Indiana	5-9	2356	2642	2201	2330	2360	2486	2665	
42063	Indiana	10-14	2406	2732	3040	2522	2647	2653	2759	
42063	Indiana	15-19	4243	4248	4611	4950	4359	4482	4467	
42063	Indiana	20-24	5191	4538	4651	5037	5392	4765	4886	
42063	Indiana	25-29	2716	3735	3175	3297	3698	4059	3423	
42063	Indiana	30-34	2250	2641	3591	3044	3170	3566	3922	
42063	Indiana	35-39	2243	2391	2681	3651	3091	3215	3613	
42063	Indiana	40-44	2587	2316	2371	2661	3624	3067	3191	
42063	Indiana	45-49	2851	2615	2279	2338	2628	3586	3033	
42063	Indiana	50-54	3315	2840	2543	2217	2279	2567	3517	
42063	Indiana	55-59	3120	3245	2747	2463	2147	2212	2497	
42063	Indiana	60-64	2594	2992	3097	2628	2359	2059	2126	
42063	Indiana	65-69	1976	2421	2791	2901	2469	2221	1943	
42063	Indiana	70-74	1490	1774	2186	2532	2643	2258	2039	
42063	Indiana	75-79	1082	1243	1491	1849	2156	2263	1944	
42063	Indiana	80-84	802	812	942	1141	1428	1679	1775	
42063	Indiana	85+	670	764	829	944	1126	1395	1698	
42063	Indiana	Total	44158	45842	47244	48566	49772	50918	51890	
