42047	Elk	0-4	756	794	844	905	901	836	796	
42047	Elk	5-9	863	733	771	821	881	880	818	
42047	Elk	10-14	993	835	709	748	798	859	860	
42047	Elk	15-19	896	975	820	697	737	788	850	
42047	Elk	20-24	610	853	929	782	666	706	758	
42047	Elk	25-29	732	603	843	919	774	659	700	
42047	Elk	30-34	783	725	598	835	910	768	655	
42047	Elk	35-39	924	779	721	595	831	906	765	
42047	Elk	40-44	1204	912	770	713	589	822	897	
42047	Elk	45-49	1281	1194	905	765	710	586	818	
42047	Elk	50-54	1340	1265	1181	896	758	704	582	
42047	Elk	55-59	1158	1347	1275	1193	908	770	717	
42047	Elk	60-64	1039	1129	1317	1249	1172	893	759	
42047	Elk	65-69	799	992	1082	1266	1204	1133	865	
42047	Elk	70-74	753	701	875	961	1133	1085	1028	
42047	Elk	75-79	669	666	624	784	866	1026	988	
42047	Elk	80-84	581	548	550	520	658	732	873	
42047	Elk	85+	644	703	728	754	760	857	971	
42047	Elk	Total	16025	15754	15542	15403	15256	15010	14700	
