42057	Fulton	0-4	431	429	448	490	522	528	500	
42057	Fulton	5-9	462	438	436	455	498	531	529	
42057	Fulton	10-14	473	468	443	442	461	505	531	
42057	Fulton	15-19	444	515	510	484	483	503	541	
42057	Fulton	20-24	360	405	486	480	453	452	475	
42057	Fulton	25-29	372	332	388	466	461	435	450	
42057	Fulton	30-34	413	363	332	388	466	460	434	
42057	Fulton	35-39	476	419	371	340	397	477	460	
42057	Fulton	40-44	486	474	417	370	339	396	474	
42057	Fulton	45-49	544	495	483	426	378	347	393	
42057	Fulton	50-54	531	514	469	459	405	360	345	
42057	Fulton	55-59	515	542	526	481	471	416	356	
42057	Fulton	60-64	506	498	525	510	468	459	408	
42057	Fulton	65-69	428	489	484	513	500	459	444	
42057	Fulton	70-74	362	387	445	442	470	460	434	
42057	Fulton	75-79	236	309	333	384	384	410	419	
42057	Fulton	80-84	198	186	246	267	311	312	351	
42057	Fulton	85+	145	191	212	261	305	360	412	
42057	Fulton	Total	7382	7454	7554	7658	7772	7870	7956	
