42021	Cambria	0-4	3587	3366	3545	3702	3777	3740	3657	
42021	Cambria	5-9	3738	3655	3433	3613	3772	3843	3799	
42021	Cambria	10-14	3867	3805	3717	3494	3676	3834	3901	
42021	Cambria	15-19	4630	4900	4835	4744	4520	4707	4866	
42021	Cambria	20-24	4380	4933	5093	5026	4933	4705	4891	
42021	Cambria	25-29	3479	3563	3989	4155	4097	4011	3784	
42021	Cambria	30-34	3655	3567	3655	4084	4254	4194	4106	
42021	Cambria	35-39	3943	3702	3615	3704	4135	4302	4240	
42021	Cambria	40-44	4242	4003	3760	3673	3760	4187	4351	
42021	Cambria	45-49	4898	4239	4002	3763	3679	3767	4191	
42021	Cambria	50-54	5843	4915	4256	4020	3782	3697	3782	
42021	Cambria	55-59	5594	5673	4778	4142	3916	3686	3602	
42021	Cambria	60-64	4727	5450	5541	4678	4063	3848	3626	
42021	Cambria	65-69	3688	4517	5227	5331	4514	3931	3730	
42021	Cambria	70-74	3175	3406	4190	4869	4983	4233	3696	
42021	Cambria	75-79	2985	2818	3042	3764	4396	4521	3859	
42021	Cambria	80-84	2913	2453	2335	2540	3167	3724	3857	
42021	Cambria	85+	3214	3534	3499	3453	3591	4095	4792	
42021	Cambria	Total	72558	72499	72512	72755	73015	73025	72730	
