56005	Campbell	0-4	4063	3820	3786	3638	3640	3842	4096
56005	Campbell	5-9	3550	4036	3835	3882	3755	3747	3961
56005	Campbell	10-14	3414	3547	4074	3954	4039	3908	3899
56005	Campbell	15-19	3200	3019	3127	3747	3643	3711	3538
56005	Campbell	20-24	3273	3063	2521	2689	3290	3126	3200
56005	Campbell	25-29	4116	4001	3650	3163	3338	3952	3831
56005	Campbell	30-34	3563	4201	4126	3850	3355	3509	4170
56005	Campbell	35-39	3107	3575	4390	4408	4162	3643	3820
56005	Campbell	40-44	2858	3082	3590	4503	4564	4320	3778
56005	Campbell	45-49	3547	2710	3081	3668	4649	4733	4482
56005	Campbell	50-54	3917	3355	2681	3123	3761	4802	4895
56005	Campbell	55-59	3024	3710	3279	2689	3172	3853	4932
56005	Campbell	60-64	1885	2753	3572	3244	2696	3207	3907
56005	Campbell	65-69	995	1640	2456	3274	3002	2541	3034
56005	Campbell	70-74	626	888	1471	2265	3072	2868	2445
56005	Campbell	75-79	463	520	776	1328	2081	2857	2673
56005	Campbell	80-84	317	342	412	635	1110	1764	2423
56005	Campbell	85+	215	288	313	388	581	1007	1655
56005	Campbell	Total	46133	48551	51140	54450	57910	61390	64740
