27123	Ramsey	0-4	18505	15363	14872	14659	14753	14999	15153
27123	Ramsey	5-9	17581	16882	14981	14667	14440	14578	14896
27123	Ramsey	10-14	17018	15175	16627	14924	14595	14413	14622
27123	Ramsey	15-19	18770	19025	18510	20118	18391	18104	18007
27123	Ramsey	20-24	16319	20002	20504	20200	21775	20109	19920
27123	Ramsey	25-29	19940	19156	18790	19518	19198	20833	19266
27123	Ramsey	30-34	15629	15896	14743	14606	15327	15071	16789
27123	Ramsey	35-39	15290	15839	15619	14648	14497	15263	15080
27123	Ramsey	40-44	13618	15462	15651	15610	14629	14522	15361
27123	Ramsey	45-49	17169	14338	15324	15686	15629	14696	14662
27123	Ramsey	50-54	16221	16285	14066	15208	15552	15543	14685
27123	Ramsey	55-59	14775	16284	15980	13958	15078	15467	15534
27123	Ramsey	60-64	11668	14307	15864	15746	13726	14881	15343
27123	Ramsey	65-69	7493	11247	13882	15585	15452	13496	14715
27123	Ramsey	70-74	5860	7166	10965	13689	15349	15268	13401
27123	Ramsey	75-79	4826	5505	6934	10733	13385	15058	15050
27123	Ramsey	80-84	3356	4358	5287	6730	10394	12996	14684
27123	Ramsey	85+	3019	3109	3469	4108	5070	7274	9500
27123	Ramsey	Total	237057	245399	252068	260393	267240	272571	276668
