29027	Callaway	0-4	1439	1595	1720	1752	1738	1739	1737
29027	Callaway	5-9	1480	1560	1719	1852	1885	1733	1734
29027	Callaway	10-14	1469	1533	1606	1766	1902	1885	1733
29027	Callaway	15-19	1745	1643	1695	1762	1915	1902	1885
29027	Callaway	20-24	2102	2093	1997	2039	2095	1905	1892
29027	Callaway	25-29	1732	1784	1766	1658	1704	2080	1890
29027	Callaway	30-34	1265	1959	2013	1988	1858	1689	2060
29027	Callaway	35-39	1705	1334	2074	2129	2101	1843	1674
29027	Callaway	40-44	1614	1702	1321	2059	2114	2071	1818
29027	Callaway	45-49	1690	1491	1568	1196	1912	2084	2041
29027	Callaway	50-54	1548	1564	1365	1438	1083	1857	2024
29027	Callaway	55-59	1373	1437	1447	1257	1330	1053	1802
29027	Callaway	60-64	1084	1297	1357	1372	1197	1250	988
29027	Callaway	65-69	793	985	1185	1249	1275	1122	1175
29027	Callaway	70-74	545	677	847	1029	1098	1105	972
29027	Callaway	75-79	447	433	544	690	852	953	955
29027	Callaway	80-84	233	283	278	356	462	577	643
29027	Callaway	85+	173	180	210	228	280	357	444
29027	Callaway	Total	22437	23550	24712	25820	26801	27205	27467
