12021	Collier	0-4	8345	8473	8994	9899	10533	11387	11929	
12021	Collier	5-9	8406	9026	8931	9779	10619	11291	12186	
12021	Collier	10-14	8448	9070	9919	9715	10419	11406	11962	
12021	Collier	15-19	8395	8644	9954	10487	10355	10896	12105	
12021	Collier	20-24	7136	8810	9050	10756	10899	11078	11291	
12021	Collier	25-29	7878	7743	9441	10031	11402	11857	11715	
12021	Collier	30-34	7738	8391	8544	10314	10866	12272	12724	
12021	Collier	35-39	8452	8202	9115	9325	11041	11731	13046	
12021	Collier	40-44	9320	8833	8868	9799	9978	11776	12504	
12021	Collier	45-49	10514	9881	9438	9601	10346	10820	12420	
12021	Collier	50-54	10502	11470	10711	10466	10200	11459	11577	
12021	Collier	55-59	10815	12367	12755	12872	11352	11969	12483	
12021	Collier	60-64	12714	12629	14609	15410	14872	13361	13643	
12021	Collier	65-69	13206	13843	14838	16381	17882	16525	15265	
12021	Collier	70-74	10953	13205	15420	15485	17968	18514	18050	
12021	Collier	75-79	8452	10034	13639	14705	15962	17133	19003	
12021	Collier	80-84	6348	7538	9446	11750	13834	15123	16164	
12021	Collier	85+	5404	6671	8687	11651	14786	17981	21366	
12021	Collier	Total	163026	174830	192359	208426	223314	236579	249433	
