17009	Brown	0-4	148	142	138	142	136	130	125
17009	Brown	5-9	138	127	122	119	122	125	128
17009	Brown	10-14	114	140	130	124	122	120	118
17009	Brown	15-19	135	94	116	108	104	100	96
17009	Brown	20-24	108	105	91	98	96	94	92
17009	Brown	25-29	158	148	143	126	129	132	135
17009	Brown	30-34	153	157	147	143	126	111	98
17009	Brown	35-39	188	211	213	202	199	196	193
17009	Brown	40-44	196	200	228	227	217	207	198
17009	Brown	45-49	173	189	190	217	225	233	242
17009	Brown	50-54	157	168	186	186	215	249	287
17009	Brown	55-59	199	189	206	225	227	229	231
17009	Brown	60-64	175	200	191	201	219	239	260
17009	Brown	65-69	114	149	172	163	173	184	195
17009	Brown	70-74	110	118	154	177	168	159	151
17009	Brown	75-79	77	77	85	115	136	161	190
17009	Brown	80-84	65	67	69	76	106	148	206
17009	Brown	85+	83	73	72	75	83	92	102
17009	Brown	Total	2491	2554	2653	2724	2803	2884	2968
