30063	Missoula	0-4	2986	3220	3322	3200	3034	2990	3068
30063	Missoula	5-9	2917	3131	3417	3504	3329	3134	3119
30063	Missoula	10-14	2822	3050	3306	3578	3621	3424	3253
30063	Missoula	15-19	3842	3918	4182	4424	4658	4682	4507
30063	Missoula	20-24	6290	4598	4745	4977	5126	5321	5400
30063	Missoula	25-29	4553	5641	4054	4172	4301	4396	4645
30063	Missoula	30-34	3709	4567	5729	4124	4168	4257	4392
30063	Missoula	35-39	3008	3506	4418	5562	3904	3918	4038
30063	Missoula	40-44	3078	3155	3698	4594	5687	4010	4051
30063	Missoula	45-49	3574	3175	3290	3821	4678	5748	4098
30063	Missoula	50-54	3905	3627	3260	3367	3869	4707	5786
30063	Missoula	55-59	3874	3914	3663	3299	3385	3872	4716
30063	Missoula	60-64	3045	3836	3898	3652	3281	3360	3852
30063	Missoula	65-69	2157	2925	3699	3762	3525	3172	3256
30063	Missoula	70-74	1391	1972	2686	3404	3466	3250	2938
30063	Missoula	75-79	1116	1239	1763	2411	3066	3136	2952
30063	Missoula	80-84	986	1002	1124	1592	2183	2777	2871
30063	Missoula	85+	1132	1434	1616	1829	2353	3201	4249
30063	Missoula	Total	54387	57911	61870	65274	67633	69356	71191
