21229	Washington	0-4	342	340	347	355	360	360	360
21229	Washington	5-9	375	368	366	374	382	388	388
21229	Washington	10-14	404	395	388	385	394	402	409
21229	Washington	15-19	413	448	439	432	429	438	446
21229	Washington	20-24	329	326	353	346	341	338	345
21229	Washington	25-29	275	289	286	313	306	301	298
21229	Washington	30-34	347	323	339	335	367	359	353
21229	Washington	35-39	357	370	345	362	358	392	383
21229	Washington	40-44	393	381	394	368	386	382	418
21229	Washington	45-49	480	412	400	414	386	405	401
21229	Washington	50-54	439	493	423	411	425	396	416
21229	Washington	55-59	398	447	502	431	419	433	403
21229	Washington	60-64	335	404	454	510	438	425	440
21229	Washington	65-69	283	332	400	450	505	434	421
21229	Washington	70-74	238	264	310	373	420	471	405
21229	Washington	75-79	190	210	233	274	330	371	416
21229	Washington	80-84	175	151	167	185	218	262	295
21229	Washington	85+	208	215	205	208	220	245	284
21229	Washington	Total	5981	6168	6351	6526	6684	6802	6881
