38017	Cass	0-4	8046	8230	7899	8884	9153	8952	9383
38017	Cass	5-9	8406	8248	8444	7889	8874	9138	8942
38017	Cass	10-14	8361	8428	8268	8439	7884	8869	9133
38017	Cass	15-19	8096	8445	8512	8258	8429	7874	8859
38017	Cass	20-24	12524	12750	13296	8482	8228	8399	7849
38017	Cass	25-29	11004	9142	9306	13251	8447	8193	8364
38017	Cass	30-34	9757	9840	8170	9261	13186	8402	8148
38017	Cass	35-39	9315	9659	9741	8125	9216	13121	8357
38017	Cass	40-44	8854	9220	9560	9656	8055	9136	13011
38017	Cass	45-49	9443	8983	9352	9480	9576	7985	9056
38017	Cass	50-54	9863	9577	9111	9187	9315	9411	7850
38017	Cass	55-59	9325	10091	9795	8951	9032	9155	9251
38017	Cass	60-64	7266	9535	10319	9425	8611	8692	8810
38017	Cass	65-69	4815	7421	9743	9934	9070	8286	8367
38017	Cass	70-74	3765	4911	7566	8838	9009	8215	7506
38017	Cass	75-79	3160	3764	4910	6861	8023	8179	7450
38017	Cass	80-84	2925	3123	3720	3750	5236	6133	6254
38017	Cass	85+	2799	3513	3939	4014	4089	5265	6313
38017	Cass	Total	137724	144880	151651	152685	153433	153405	152903
