48337	Montague	0-4	651	619	662	703	699	701	716
48337	Montague	5-9	660	678	650	693	735	727	732
48337	Montague	10-14	582	684	705	677	725	772	762
48337	Montague	15-19	604	580	682	708	682	739	782
48337	Montague	20-24	494	559	537	643	666	646	709
48337	Montague	25-29	501	512	583	566	679	710	680
48337	Montague	30-34	492	484	494	568	548	654	684
48337	Montague	35-39	573	500	492	503	580	551	654
48337	Montague	40-44	598	594	521	510	521	600	562
48337	Montague	45-49	693	632	624	548	545	554	629
48337	Montague	50-54	726	728	662	650	572	571	585
48337	Montague	55-59	649	776	781	701	689	598	600
48337	Montague	60-64	691	700	846	852	762	744	640
48337	Montague	65-69	599	761	777	937	959	861	836
48337	Montague	70-74	453	583	743	768	933	959	867
48337	Montague	75-79	350	391	510	652	679	827	852
48337	Montague	80-84	211	264	297	393	495	524	634
48337	Montague	85+	138	167	207	242	313	396	448
48337	Montague	Total	9665	10212	10773	11314	11782	12134	12372
