48285	Lavaca	0-4	624	485	513	544	574	543	525
48285	Lavaca	5-9	607	634	492	520	544	582	554
48285	Lavaca	10-14	596	605	633	490	515	540	581
48285	Lavaca	15-19	532	577	581	618	472	505	524
48285	Lavaca	20-24	406	479	521	531	565	435	464
48285	Lavaca	25-29	448	410	485	516	531	561	430
48285	Lavaca	30-34	451	427	392	460	484	497	532
48285	Lavaca	35-39	498	456	429	396	455	481	481
48285	Lavaca	40-44	545	522	473	443	410	467	486
48285	Lavaca	45-49	663	567	534	480	455	420	472
48285	Lavaca	50-54	723	683	580	552	489	470	433
48285	Lavaca	55-59	738	745	704	594	570	506	486
48285	Lavaca	60-64	703	776	785	731	615	582	533
48285	Lavaca	65-69	571	734	813	821	758	635	596
48285	Lavaca	70-74	483	549	701	779	782	717	603
48285	Lavaca	75-79	433	432	492	628	696	700	640
48285	Lavaca	80-84	345	357	355	407	513	559	560
48285	Lavaca	85+	481	410	390	375	399	469	522
48285	Lavaca	Total	9847	9848	9873	9885	9827	9669	9422
