19045	Clinton	0-4	1489	1402	1452	1522	1522	1432	1378	
19045	Clinton	5-9	1854	1489	1402	1452	1522	1522	1432	
19045	Clinton	10-14	1928	1487	1400	1450	1520	1520	1430	
19045	Clinton	15-19	1568	1928	1487	1400	1450	1519	1519	
19045	Clinton	20-24	1144	1567	1927	1486	1399	1449	1518	
19045	Clinton	25-29	1387	1143	1565	1924	1484	1398	1447	
19045	Clinton	30-34	1170	1385	1141	1563	1922	1482	1396	
19045	Clinton	35-39	1198	1168	1383	1140	1561	1919	1480	
19045	Clinton	40-44	1571	1195	1166	1380	1137	1558	1915	
19045	Clinton	45-49	2003	1568	1193	1164	1377	1135	1554	
19045	Clinton	50-54	1947	1994	1560	1187	1158	1371	1130	
19045	Clinton	55-59	1662	1938	1984	1553	1182	1153	1365	
19045	Clinton	60-64	1450	1645	1919	1965	1538	1170	1141	
19045	Clinton	65-69	1083	1436	1629	1899	1945	1522	1158	
19045	Clinton	70-74	880	1058	1402	1591	1855	1900	1487	
19045	Clinton	75-79	729	860	1033	1370	1554	1812	1856	
19045	Clinton	80-84	429	686	808	972	1288	1462	1705	
19045	Clinton	85+	372	562	884	1136	1397	1805	2142	
19045	Clinton	Total	23864	24510	25337	26154	26811	27129	27054	
