19177	Van Buren	0-4	253	189	214	244	244	224	209	
19177	Van Buren	5-9	213	253	189	214	244	244	224	
19177	Van Buren	10-14	306	253	189	214	243	243	223	
19177	Van Buren	15-19	240	306	253	189	214	243	243	
19177	Van Buren	20-24	191	240	306	252	189	213	243	
19177	Van Buren	25-29	187	191	240	305	252	188	213	
19177	Van Buren	30-34	180	187	191	239	305	252	188	
19177	Van Buren	35-39	170	180	187	190	239	305	251	
19177	Van Buren	40-44	244	170	179	186	190	238	304	
19177	Van Buren	45-49	275	243	169	179	186	189	238	
19177	Van Buren	50-54	259	274	242	168	178	185	189	
19177	Van Buren	55-59	264	258	272	241	168	177	184	
19177	Van Buren	60-64	242	261	255	270	239	166	176	
19177	Van Buren	65-69	197	240	259	253	267	236	164	
19177	Van Buren	70-74	163	192	234	253	247	261	231	
19177	Van Buren	75-79	115	159	188	229	247	241	255	
19177	Van Buren	80-84	78	108	150	177	215	232	227	
19177	Van Buren	85+	70	103	146	203	252	310	350	
19177	Van Buren	Total	3647	3806	3861	4005	4117	4148	4112	
