19127	Marshall	0-4	2809	2093	2143	2350	2508	2463	2295	
19127	Marshall	5-9	3264	2809	2093	2143	2350	2508	2463	
19127	Marshall	10-14	3004	2805	2090	2140	2347	2505	2460	
19127	Marshall	15-19	2837	3004	2805	2090	2140	2347	2505	
19127	Marshall	20-24	1729	2836	3002	2804	2089	2139	2346	
19127	Marshall	25-29	2158	1728	2833	3000	2801	2087	2137	
19127	Marshall	30-34	2126	2156	1726	2831	2997	2799	2085	
19127	Marshall	35-39	2031	2124	2154	1724	2828	2994	2796	
19127	Marshall	40-44	2679	2028	2121	2150	1721	2823	2988	
19127	Marshall	45-49	2907	2675	2024	2117	2147	1719	2819	
19127	Marshall	50-54	2817	2896	2665	2017	2109	2139	1712	
19127	Marshall	55-59	2750	2806	2886	2655	2010	2102	2131	
19127	Marshall	60-64	2300	2728	2783	2862	2634	1994	2085	
19127	Marshall	65-69	1589	2281	2706	2761	2839	2612	1978	
19127	Marshall	70-74	1319	1559	2237	2654	2707	2785	2562	
19127	Marshall	75-79	1154	1294	1529	2194	2603	2654	2731	
19127	Marshall	80-84	984	1095	1228	1452	2083	2471	2518	
19127	Marshall	85+	724	1288	1667	1969	2326	3099	3834	
19127	Marshall	Total	39181	40204	40692	41913	43238	44238	44445	
