42117	Tioga	0-4	2223	2156	2336	2393	2398	2381	2366	
42117	Tioga	5-9	2283	2278	2211	2393	2451	2452	2430	
42117	Tioga	10-14	2419	2335	2327	2259	2444	2500	2496	
42117	Tioga	15-19	3332	3254	3169	3162	3094	3282	3337	
42117	Tioga	20-24	3111	3284	3244	3158	3150	3081	3272	
42117	Tioga	25-29	2175	2390	2589	2551	2471	2461	2389	
42117	Tioga	30-34	1968	2218	2440	2640	2601	2519	2510	
42117	Tioga	35-39	2240	1945	2193	2412	2607	2567	2484	
42117	Tioga	40-44	2548	2313	2011	2263	2484	2675	2628	
42117	Tioga	45-49	3036	2523	2295	1998	2252	2472	2662	
42117	Tioga	50-54	3325	3050	2537	2309	2010	2264	2482	
42117	Tioga	55-59	3014	3199	2940	2447	2229	1942	2187	
42117	Tioga	60-64	2784	3048	3238	2976	2475	2251	1955	
42117	Tioga	65-69	2352	2623	2882	3075	2837	2366	2157	
42117	Tioga	70-74	1854	2170	2429	2682	2872	2659	2222	
42117	Tioga	75-79	1445	1596	1885	2120	2357	2539	2365	
42117	Tioga	80-84	967	1138	1269	1514	1715	1923	2087	
42117	Tioga	85+	933	1054	1232	1421	1689	1979	2296	
42117	Tioga	Total	42009	42574	43227	43773	44136	44313	44325	
