42015	Bradford	0-4	3753	3809	4025	4169	4213	4156	4197	
42015	Bradford	5-9	3740	3717	3782	4000	4151	4201	4150	
42015	Bradford	10-14	4082	3698	3676	3749	3972	4130	4185	
42015	Bradford	15-19	4043	4089	3707	3688	3772	4003	4168	
42015	Bradford	20-24	3060	3865	3933	3586	3588	3694	3948	
42015	Bradford	25-29	3245	2980	3768	3847	3525	3544	3662	
42015	Bradford	30-34	3153	3335	3076	3896	3992	3678	3717	
42015	Bradford	35-39	3441	3261	3463	3207	4075	4193	3881	
42015	Bradford	40-44	4120	3426	3254	3457	3204	4067	4186	
42015	Bradford	45-49	4916	4003	3339	3181	3392	3152	4010	
42015	Bradford	50-54	5004	4883	3988	3334	3185	3404	3171	
42015	Bradford	55-59	4651	4910	4807	3936	3301	3161	3385	
42015	Bradford	60-64	4234	4499	4767	4682	3846	3234	3106	
42015	Bradford	65-69	3465	3993	4261	4532	4471	3683	3107	
42015	Bradford	70-74	2645	3228	3749	4030	4319	4293	3560	
42015	Bradford	75-79	1965	2292	2817	3296	3566	3846	3850	
42015	Bradford	80-84	1582	1558	1837	2277	2691	2936	3192	
42015	Bradford	85+	1510	1726	1857	2117	2549	3078	3576	
42015	Bradford	Total	62609	63272	64106	64984	65812	66453	67051	
