49023	Juab	0-4	480	463	541	621	695	757	792
49023	Juab	5-9	491	546	606	669	742	812	865
49023	Juab	10-14	508	516	663	696	742	803	858
49023	Juab	15-19	448	420	496	617	618	644	693
49023	Juab	20-24	254	348	402	455	542	536	554
49023	Juab	25-29	298	298	479	520	557	644	625
49023	Juab	30-34	373	327	378	571	609	635	714
49023	Juab	35-39	326	402	412	447	649	687	701
49023	Juab	40-44	281	344	479	480	503	706	740
49023	Juab	45-49	284	291	407	538	531	541	740
49023	Juab	50-54	256	290	337	455	579	563	562
49023	Juab	55-59	266	261	338	372	486	605	580
49023	Juab	60-64	227	270	305	373	397	510	622
49023	Juab	65-69	164	221	279	314	377	397	506
49023	Juab	70-74	127	152	211	264	297	357	376
49023	Juab	75-79	96	112	137	188	238	269	325
49023	Juab	80-84	83	76	92	114	158	201	229
49023	Juab	85+	77	91	99	114	138	184	245
49023	Juab	Total	5039	5428	6661	7808	8858	9851	10727
