5091	Miller	0-4	1578	1229	1199	1236	1291	1271	1220	
5091	Miller	5-9	1441	1578	1229	1199	1236	1291	1271	
5091	Miller	10-14	1299	1575	1227	1197	1234	1288	1269	
5091	Miller	15-19	1339	1298	1574	1226	1196	1233	1287	
5091	Miller	20-24	1069	1336	1295	1570	1223	1193	1230	
5091	Miller	25-29	1286	1066	1332	1291	1565	1219	1189	
5091	Miller	30-34	1558	1280	1061	1326	1285	1557	1213	
5091	Miller	35-39	1495	1550	1274	1056	1320	1279	1549	
5091	Miller	40-44	1401	1480	1534	1261	1045	1307	1266	
5091	Miller	45-49	1427	1387	1465	1519	1248	1035	1294	
5091	Miller	50-54	1661	1396	1357	1433	1486	1221	1013	
5091	Miller	55-59	1268	1625	1366	1328	1402	1454	1195	
5091	Miller	60-64	1265	1213	1554	1306	1270	1341	1391	
5091	Miller	65-69	918	1210	1160	1486	1249	1215	1283	
5091	Miller	70-74	751	831	1095	1049	1344	1130	1099	
5091	Miller	75-79	584	679	752	991	949	1216	1022	
5091	Miller	80-84	374	442	514	569	750	718	921	
5091	Miller	85+	502	416	445	507	566	718	735	
5091	Miller	Total	21216	21591	21432	21549	21658	21686	21447	
