35023	Hidalgo	0-4	330	288	241	250	243	221	193
35023	Hidalgo	5-9	313	287	225	227	236	229	209
35023	Hidalgo	10-14	362	262	313	211	213	223	216
35023	Hidalgo	15-19	390	297	297	294	199	202	210
35023	Hidalgo	20-24	280	309	342	278	276	187	190
35023	Hidalgo	25-29	249	249	368	320	261	259	175
35023	Hidalgo	30-34	222	283	264	343	300	246	244
35023	Hidalgo	35-39	253	197	234	246	322	282	230
35023	Hidalgo	40-44	316	194	208	218	231	302	264
35023	Hidalgo	45-49	375	297	235	193	202	215	281
35023	Hidalgo	50-54	337	359	290	216	178	187	199
35023	Hidalgo	55-59	334	320	339	264	199	164	172
35023	Hidalgo	60-64	318	316	297	305	239	180	148
35023	Hidalgo	65-69	253	307	285	263	270	212	159
35023	Hidalgo	70-74	190	213	257	243	225	232	182
35023	Hidalgo	75-79	142	171	187	208	196	183	188
35023	Hidalgo	80-84	134	111	120	137	153	145	134
35023	Hidalgo	85+	96	118	115	116	127	142	142
35023	Hidalgo	Total	4894	4578	4617	4332	4070	3811	3536
