40.083986000	-79.905958000	277.3	
40.083986000	-79.898877000	339.6	
40.083986000	-79.891796000	329.8	
40.083986000	-79.884715000	329.8	
40.083986000	-79.877634000	316.8	
40.083986000	-79.870553000	331.5	
40.083986000	-79.863472000	286.6	
40.083986000	-79.856391000	266.6	
40.083986000	-79.849310000	233.4	
40.083986000	-79.842229000	226.7	
40.083986000	-79.835148000	283.6	
40.083986000	-79.828067000	237.0	
40.083986000	-79.820986000	260.4	
40.083986000	-79.813905000	289.2	
40.083986000	-79.806824000	313.8	
40.083986000	-79.799743000	326.3	
40.083986000	-79.792662000	336.6	
40.083986000	-79.785581000	323.2	
40.083986000	-79.778500000	362.5	
40.083986000	-79.771419000	303.8	
40.083986000	-79.764338000	333.6	
40.083986000	-79.757257000	292.7	
40.083986000	-79.750176000	293.0	
40.083986000	-79.743095000	288.8	
40.083986000	-79.736014000	293.4	
40.083986000	-79.728933000	328.8	
40.083986000	-79.721852000	362.3	
40.083986000	-79.714771000	315.9	
40.083986000	-79.707690000	331.7	
40.083986000	-79.700609000	387.4	
40.083986000	-79.693528000	417.6	
40.083986000	-79.686447000	400.0	
40.091173000	-80.394547000	407.5	
40.091173000	-80.387466000	411.3	
40.091173000	-80.380385000	394.5	
40.091173000	-80.373304000	392.9	
40.091173000	-80.366223000	344.8	
40.091173000	-80.359142000	389.2	
40.091173000	-80.352061000	338.6	
40.091173000	-80.344980000	398.6	
40.091173000	-80.337899000	357.2	
40.091173000	-80.330818000	345.6	
40.091173000	-80.323737000	339.7	
40.091173000	-80.316656000	361.1	
40.091173000	-80.309575000	411.1	
40.091173000	-80.302494000	367.1	
40.091173000	-80.295413000	371.6	
40.091173000	-80.288332000	373.2	
40.091173000	-80.281251000	379.7	
40.091173000	-80.274170000	353.0	
40.091173000	-80.267089000	380.7	
40.091173000	-80.260008000	354.5	
40.091173000	-80.252927000	382.3	
40.091173000	-80.245846000	376.2	
40.091173000	-80.238765000	383.7	
40.091173000	-80.231684000	346.7	
40.091173000	-80.224603000	373.6	
40.091173000	-80.217522000	323.5	
40.091173000	-80.210441000	364.1	
40.091173000	-80.203360000	355.3	
40.091173000	-80.196279000	374.8	
40.091173000	-80.189198000	350.8	
40.091173000	-80.182117000	318.8	
40.091173000	-80.175036000	356.0	
40.091173000	-80.167955000	349.2	
40.091173000	-80.160874000	351.7	
40.091173000	-80.153793000	327.2	
40.091173000	-80.146712000	390.9	
40.091173000	-80.139631000	355.6	
40.091173000	-80.132550000	336.7	
40.091173000	-80.125469000	394.6	
40.091173000	-80.118388000	387.2	
40.091173000	-80.111307000	309.4	
40.091173000	-80.104226000	398.9	
40.091173000	-80.097145000	363.4	
40.091173000	-80.090064000	363.5	
40.091173000	-80.082983000	423.1	
40.091173000	-80.075902000	384.2	
40.091173000	-80.068821000	411.6	
40.091173000	-80.061740000	368.3	
40.091173000	-80.054659000	333.9	
40.091173000	-80.047578000	336.4	
40.091173000	-80.040497000	339.9	
40.091173000	-80.033416000	348.2	
40.091173000	-80.026335000	420.8	
40.091173000	-80.019254000	354.5	
40.091173000	-80.012173000	411.2	
40.091173000	-80.005092000	349.4	
40.091173000	-79.998011000	367.2	
40.091173000	-79.990930000	320.3	
40.091173000	-79.983849000	349.3	
40.091173000	-79.976768000	362.3	
40.091173000	-79.969687000	318.2	
40.091173000	-79.962606000	316.7	
40.091173000	-79.955525000	347.5	
40.091173000	-79.948444000	362.3	
40.091173000	-79.941363000	393.9	
40.091173000	-79.934282000	345.4	
40.091173000	-79.927201000	351.8	
40.091173000	-79.920120000	322.2	
40.091173000	-79.913039000	377.9	
40.091173000	-79.905958000	327.1	
40.091173000	-79.898877000	362.1	
40.091173000	-79.891796000	306.2	
40.091173000	-79.884715000	342.9	
40.091173000	-79.877634000	349.2	
40.091173000	-79.870553000	354.1	
40.091173000	-79.863472000	342.4	
40.091173000	-79.856391000	343.0	
40.091173000	-79.849310000	323.5	
40.091173000	-79.842229000	234.8	
40.091173000	-79.835148000	232.5	
40.091173000	-79.828067000	319.3	
40.091173000	-79.820986000	339.5	
40.091173000	-79.813905000	335.9	
40.091173000	-79.806824000	310.8	
40.091173000	-79.799743000	324.4	
40.091173000	-79.792662000	349.0	
40.091173000	-79.785581000	350.7	
40.091173000	-79.778500000	369.2	
40.091173000	-79.771419000	311.8	
40.091173000	-79.764338000	298.4	
40.091173000	-79.757257000	297.8	
40.091173000	-79.750176000	293.3	
40.091173000	-79.743095000	303.7	
40.091173000	-79.736014000	241.6	
40.091173000	-79.728933000	245.0	
40.091173000	-79.721852000	245.8	
40.091173000	-79.714771000	314.1	
40.091173000	-79.707690000	378.5	
40.091173000	-79.700609000	421.7	
40.091173000	-79.693528000	448.4	
40.091173000	-79.686447000	428.9	
40.098359000	-80.394547000	358.2	
40.098359000	-80.387466000	364.3	
40.098359000	-80.380385000	342.6	
40.098359000	-80.373304000	407.2	
40.098359000	-80.366223000	356.5	
40.098359000	-80.359142000	333.4	
40.098359000	-80.352061000	388.9	
40.098359000	-80.344980000	364.9	
40.098359000	-80.337899000	372.1	
40.098359000	-80.330818000	382.3	
40.098359000	-80.323737000	346.0	
40.098359000	-80.316656000	366.4	
40.098359000	-80.309575000	368.5	
40.098359000	-80.302494000	389.6	
40.098359000	-80.295413000	388.8	
40.098359000	-80.288332000	357.2	
40.098359000	-80.281251000	387.4	
40.098359000	-80.274170000	388.6	
40.098359000	-80.267089000	374.5	
40.098359000	-80.260008000	330.8	
40.098359000	-80.252927000	366.8	
40.098359000	-80.245846000	357.9	
40.098359000	-80.238765000	373.3	
40.098359000	-80.231684000	376.4	
40.098359000	-80.224603000	343.5	
40.098359000	-80.217522000	385.9	
40.098359000	-80.210441000	379.5	
40.098359000	-80.203360000	369.2	
40.098359000	-80.196279000	316.4	
40.098359000	-80.189198000	355.8	
40.098359000	-80.182117000	317.7	
40.098359000	-80.175036000	326.5	
40.098359000	-80.167955000	385.9	
40.098359000	-80.160874000	338.3	
40.098359000	-80.153793000	354.9	
40.098359000	-80.146712000	358.1	
40.098359000	-80.139631000	369.4	
40.098359000	-80.132550000	373.4	
40.098359000	-80.125469000	393.3	
40.098359000	-80.118388000	356.5	
40.098359000	-80.111307000	357.5	
40.098359000	-80.104226000	356.9	
40.098359000	-80.097145000	364.1	
40.098359000	-80.090064000	374.5	
40.098359000	-80.082983000	378.0	
40.098359000	-80.075902000	359.1	
40.098359000	-80.068821000	334.0	
40.098359000	-80.061740000	315.5	
40.098359000	-80.054659000	340.1	
40.098359000	-80.047578000	317.5	
40.098359000	-80.040497000	330.5	
40.098359000	-80.033416000	309.5	
40.098359000	-80.026335000	341.1	
40.098359000	-80.019254000	390.0	
40.098359000	-80.012173000	388.9	
40.098359000	-80.005092000	377.9	
40.098359000	-79.998011000	337.4	
40.098359000	-79.990930000	365.3	
40.098359000	-79.983849000	360.9	
40.098359000	-79.976768000	335.6	
40.098359000	-79.969687000	342.0	
40.098359000	-79.962606000	386.3	
40.098359000	-79.955525000	380.3	
40.098359000	-79.948444000	362.4	
40.098359000	-79.941363000	341.6	
40.098359000	-79.934282000	333.9	
40.098359000	-79.927201000	339.8	
40.098359000	-79.920120000	384.0	
40.098359000	-79.913039000	341.5	
40.098359000	-79.905958000	333.3	
40.098359000	-79.898877000	352.6	
40.098359000	-79.891796000	351.8	
40.098359000	-79.884715000	379.2	
40.098359000	-79.877634000	349.0	
40.098359000	-79.870553000	340.2	
40.098359000	-79.863472000	342.8	
40.098359000	-79.856391000	368.8	
40.098359000	-79.849310000	249.1	
40.098359000	-79.842229000	226.7	
40.098359000	-79.835148000	280.9	
40.098359000	-79.828067000	331.6	
40.098359000	-79.820986000	300.9	
40.098359000	-79.813905000	351.7	
40.098359000	-79.806824000	331.1	
40.098359000	-79.799743000	326.4	
40.098359000	-79.792662000	354.5	
40.098359000	-79.785581000	369.8	
40.098359000	-79.778500000	348.4	
40.098359000	-79.771419000	311.0	
40.098359000	-79.764338000	320.4	
40.098359000	-79.757257000	300.3	
40.098359000	-79.750176000	288.8	
40.098359000	-79.743095000	237.5	
40.098359000	-79.736014000	277.8	
40.098359000	-79.728933000	352.5	
40.098359000	-79.721852000	372.8	
40.098359000	-79.714771000	358.7	
40.098359000	-79.707690000	409.2	
40.098359000	-79.700609000	429.0	
40.098359000	-79.693528000	452.4	
40.098359000	-79.686447000	435.3	
40.105545000	-80.394547000	394.5	
40.105545000	-80.387466000	400.3	
40.105545000	-80.380385000	375.5	
40.105545000	-80.373304000	379.6	
40.105545000	-80.366223000	337.3	
40.105545000	-80.359142000	368.8	
40.105545000	-80.352061000	402.8	
40.105545000	-80.344980000	393.5	
40.105545000	-80.337899000	376.9	
40.105545000	-80.330818000	341.5	
40.105545000	-80.323737000	340.5	
40.105545000	-80.316656000	396.2	
40.105545000	-80.309575000	406.4	
40.105545000	-80.302494000	354.1	
40.105545000	-80.295413000	350.5	
40.105545000	-80.288332000	354.8	
40.105545000	-80.281251000	401.7	
40.105545000	-80.274170000	362.9	
40.105545000	-80.267089000	351.6	
40.105545000	-80.260008000	366.8	
40.105545000	-80.252927000	390.1	
40.105545000	-80.245846000	358.8	
40.105545000	-80.238765000	397.3	
40.105545000	-80.231684000	401.1	
40.105545000	-80.224603000	392.5	
40.105545000	-80.217522000	362.8	
40.105545000	-80.210441000	341.4	
40.105545000	-80.203360000	335.1	
40.105545000	-80.196279000	345.0	
40.105545000	-80.189198000	346.2	
40.105545000	-80.182117000	335.9	
40.105545000	-80.175036000	385.5	
40.105545000	-80.167955000	357.4	
40.105545000	-80.160874000	353.9	
40.105545000	-80.153793000	320.9	
40.105545000	-80.146712000	363.1	
40.105545000	-80.139631000	363.1	
40.105545000	-80.132550000	376.0	
40.105545000	-80.125469000	362.1	
40.105545000	-80.118388000	325.2	
40.105545000	-80.111307000	352.5	
40.105545000	-80.104226000	387.7	
40.105545000	-80.097145000	330.8	
40.105545000	-80.090064000	345.2	
40.105545000	-80.082983000	342.8	
40.105545000	-80.075902000	342.8	
40.105545000	-80.068821000	319.2	
40.105545000	-80.061740000	303.8	
40.105545000	-80.054659000	334.6	
40.105545000	-80.047578000	321.6	
40.105545000	-80.040497000	333.9	
40.105545000	-80.033416000	333.2	
40.105545000	-80.026335000	294.2	
40.105545000	-80.019254000	325.7	
40.105545000	-80.012173000	373.0	
40.105545000	-80.005092000	360.3	
40.105545000	-79.998011000	351.2	
40.105545000	-79.990930000	338.0	
40.105545000	-79.983849000	353.7	
40.105545000	-79.976768000	361.8	
40.105545000	-79.969687000	338.8	
40.105545000	-79.962606000	363.0	
40.105545000	-79.955525000	393.3	
40.105545000	-79.948444000	365.7	
40.105545000	-79.941363000	373.3	
40.105545000	-79.934282000	355.2	
40.105545000	-79.927201000	388.4	
40.105545000	-79.920120000	338.6	
40.105545000	-79.913039000	406.4	
40.105545000	-79.905958000	301.9	
40.105545000	-79.898877000	294.0	
40.105545000	-79.891796000	367.3	
40.105545000	-79.884715000	357.5	
40.105545000	-79.877634000	335.1	
40.105545000	-79.870553000	344.6	
40.105545000	-79.863472000	328.9	
40.105545000	-79.856391000	322.3	
40.105545000	-79.849310000	280.0	
40.105545000	-79.842229000	232.7	
40.105545000	-79.835148000	253.8	
40.105545000	-79.828067000	317.3	
40.105545000	-79.820986000	317.5	
40.105545000	-79.813905000	351.0	
40.105545000	-79.806824000	357.6	
40.105545000	-79.799743000	338.6	
40.105545000	-79.792662000	365.2	
40.105545000	-79.785581000	344.3	
40.105545000	-79.778500000	377.8	
40.105545000	-79.771419000	349.4	
40.105545000	-79.764338000	342.9	
40.105545000	-79.757257000	266.2	
40.105545000	-79.750176000	238.8	
40.105545000	-79.743095000	321.6	
40.105545000	-79.736014000	321.5	
40.105545000	-79.728933000	352.5	
40.105545000	-79.721852000	317.2	
40.105545000	-79.714771000	355.3	
40.105545000	-79.707690000	379.2	
40.105545000	-79.700609000	353.2	
40.105545000	-79.693528000	439.2	
40.105545000	-79.686447000	396.1	
40.112731000	-80.394547000	390.8	
40.112731000	-80.387466000	376.4	
40.112731000	-80.380385000	413.0	
40.112731000	-80.373304000	346.9	
40.112731000	-80.366223000	331.8	
40.112731000	-80.359142000	367.5	
40.112731000	-80.352061000	374.3	
40.112731000	-80.344980000	401.1	
40.112731000	-80.337899000	377.1	
40.112731000	-80.330818000	358.0	
40.112731000	-80.323737000	379.6	
40.112731000	-80.316656000	402.7	
40.112731000	-80.309575000	403.9	
40.112731000	-80.302494000	371.6	
40.112731000	-80.295413000	341.7	
40.112731000	-80.288332000	390.6	
40.112731000	-80.281251000	391.9	
40.112731000	-80.274170000	393.8	
40.112731000	-80.267089000	396.3	
40.112731000	-80.260008000	407.6	
40.112731000	-80.252927000	370.9	
40.112731000	-80.245846000	393.0	
40.112731000	-80.238765000	413.5	
40.112731000	-80.231684000	353.9	
40.112731000	-80.224603000	365.2	
40.112731000	-80.217522000	336.3	
40.112731000	-80.210441000	343.0	
40.112731000	-80.203360000	344.5	
40.112731000	-80.196279000	346.3	
40.112731000	-80.189198000	323.4	
40.112731000	-80.182117000	363.4	
40.112731000	-80.175036000	381.5	
40.112731000	-80.167955000	389.6	
40.112731000	-80.160874000	356.0	
40.112731000	-80.153793000	362.9	
40.112731000	-80.146712000	336.9	
40.112731000	-80.139631000	370.8	
40.112731000	-80.132550000	357.6	
40.112731000	-80.125469000	337.4	
40.112731000	-80.118388000	370.1	
40.112731000	-80.111307000	355.5	
40.112731000	-80.104226000	369.9	
40.112731000	-80.097145000	376.7	
40.112731000	-80.090064000	318.4	
40.112731000	-80.082983000	330.0	
40.112731000	-80.075902000	340.7	
40.112731000	-80.068821000	328.7	
40.112731000	-80.061740000	336.4	
40.112731000	-80.054659000	332.5	
40.112731000	-80.047578000	343.5	
40.112731000	-80.040497000	329.5	
40.112731000	-80.033416000	320.7	
40.112731000	-80.026335000	347.1	
40.112731000	-80.019254000	293.1	
40.112731000	-80.012173000	296.8	
40.112731000	-80.005092000	354.6	
40.112731000	-79.998011000	367.5	
40.112731000	-79.990930000	373.0	
40.112731000	-79.983849000	340.4	
40.112731000	-79.976768000	320.0	
40.112731000	-79.969687000	348.9	
40.112731000	-79.962606000	357.8	
40.112731000	-79.955525000	334.1	
40.112731000	-79.948444000	335.3	
40.112731000	-79.941363000	320.4	
40.112731000	-79.934282000	333.2	
40.112731000	-79.927201000	339.2	
40.112731000	-79.920120000	316.3	
40.112731000	-79.913039000	336.9	
40.112731000	-79.905958000	324.5	
40.112731000	-79.898877000	367.8	
40.112731000	-79.891796000	301.7	
40.112731000	-79.884715000	312.6	
40.112731000	-79.877634000	328.6	
40.112731000	-79.870553000	330.1	
40.112731000	-79.863472000	326.4	
40.112731000	-79.856391000	240.2	
40.112731000	-79.849310000	226.7	
40.112731000	-79.842229000	286.7	
40.112731000	-79.835148000	272.2	
40.112731000	-79.828067000	251.3	
40.112731000	-79.820986000	263.7	
40.112731000	-79.813905000	296.1	
40.112731000	-79.806824000	296.9	
40.112731000	-79.799743000	327.5	
40.112731000	-79.792662000	315.7	
40.112731000	-79.785581000	327.1	
40.112731000	-79.778500000	363.5	
40.112731000	-79.771419000	353.2	
40.112731000	-79.764338000	262.9	
40.112731000	-79.757257000	246.2	
40.112731000	-79.750176000	296.0	
40.112731000	-79.743095000	301.1	
40.112731000	-79.736014000	320.4	
40.112731000	-79.728933000	347.4	
40.112731000	-79.721852000	256.0	
40.112731000	-79.714771000	295.0	
40.112731000	-79.707690000	369.0	
40.112731000	-79.700609000	373.0	
40.112731000	-79.693528000	287.4	
40.112731000	-79.686447000	307.2	
40.119917000	-80.394547000	391.9	
40.119917000	-80.387466000	372.9	
40.119917000	-80.380385000	395.3	
40.119917000	-80.373304000	396.7	
40.119917000	-80.366223000	348.7	
40.119917000	-80.359142000	328.2	
40.119917000	-80.352061000	352.1	
40.119917000	-80.344980000	404.7	
40.119917000	-80.337899000	368.0	
40.119917000	-80.330818000	376.2	
40.119917000	-80.323737000	378.2	
40.119917000	-80.316656000	383.7	
40.119917000	-80.309575000	381.9	
40.119917000	-80.302494000	358.2	
40.119917000	-80.295413000	346.5	
40.119917000	-80.288332000	335.9	
40.119917000	-80.281251000	345.8	
40.119917000	-80.274170000	357.4	
40.119917000	-80.267089000	385.1	
40.119917000	-80.260008000	362.0	
40.119917000	-80.252927000	364.5	
40.119917000	-80.245846000	400.8	
40.119917000	-80.238765000	380.1	
40.119917000	-80.231684000	388.5	
40.119917000	-80.224603000	344.9	
40.119917000	-80.217522000	372.1	
40.119917000	-80.210441000	395.2	
40.119917000	-80.203360000	322.9	
40.119917000	-80.196279000	352.3	
40.119917000	-80.189198000	391.4	
40.119917000	-80.182117000	358.4	
40.119917000	-80.175036000	393.3	
40.119917000	-80.167955000	397.7	
40.119917000	-80.160874000	358.6	
40.119917000	-80.153793000	340.0	
40.119917000	-80.146712000	376.7	
40.119917000	-80.139631000	381.4	
40.119917000	-80.132550000	384.9	
40.119917000	-80.125469000	370.3	
40.119917000	-80.118388000	378.4	
40.119917000	-80.111307000	412.4	
40.119917000	-80.104226000	356.9	
40.119917000	-80.097145000	373.3	
40.119917000	-80.090064000	329.0	
40.119917000	-80.082983000	366.8	
40.119917000	-80.075902000	326.4	
40.119917000	-80.068821000	365.4	
40.119917000	-80.061740000	363.4	
40.119917000	-80.054659000	344.6	
40.119917000	-80.047578000	315.0	
40.119917000	-80.040497000	329.2	
40.119917000	-80.033416000	334.6	
40.119917000	-80.026335000	348.0	
40.119917000	-80.019254000	335.7	
40.119917000	-80.012173000	316.3	
40.119917000	-80.005092000	284.8	
40.119917000	-79.998011000	316.8	
40.119917000	-79.990930000	360.9	
40.119917000	-79.983849000	344.3	
40.119917000	-79.976768000	354.4	
40.119917000	-79.969687000	385.7	
40.119917000	-79.962606000	410.8	
40.119917000	-79.955525000	384.6	
40.119917000	-79.948444000	355.1	
40.119917000	-79.941363000	384.6	
40.119917000	-79.934282000	385.4	
40.119917000	-79.927201000	370.4	
40.119917000	-79.920120000	380.7	
40.119917000	-79.913039000	309.4	
40.119917000	-79.905958000	338.5	
