37165	Scotland	0-4	1464	1313	1285	1188	1116	1077	896
37165	Scotland	5-9	1028	917	856	812	752	721	1077
37165	Scotland	10-14	463	474	420	412	380	361	721
37165	Scotland	15-19	1823	2004	1716	1650	1560	1456	361
37165	Scotland	20-24	2084	1812	1900	1624	1604	1510	1451
37165	Scotland	25-29	527	459	487	438	401	386	1505
37165	Scotland	30-34	557	500	445	441	393	391	386
37165	Scotland	35-39	1100	1034	885	918	790	787	391
37165	Scotland	40-44	1075	939	751	850	719	676	777
37165	Scotland	45-49	2251	2453	2154	1785	1934	1638	666
37165	Scotland	50-54	4084	4153	4305	4211	3700	3608	1598
37165	Scotland	55-59	4572	4285	3728	3581	3840	3848	3528
37165	Scotland	60-64	5194	4709	4309	3978	3469	3354	3658
37165	Scotland	65-69	2611	2485	2374	2013	1998	1717	3189
37165	Scotland	70-74	2334	2447	2319	2218	1881	1873	1527
37165	Scotland	75-79	2837	3586	4096	4060	3867	3494	1663
37165	Scotland	80-84	1477	1573	1856	2370	2699	2672	2539
37165	Scotland	85+	604	653	589	608	731	945	2187
37165	Scotland	Total	36093	35804	34482	33165	31846	30528	28120
