5366	5672	6320	6908	7272	7493	7706
5813	6482	6646	7246	7804	8134	8336
5862	6514	7131	7220	7803	8354	8677
5196	6024	6654	7246	7328	7913	8468
3642	4376	4873	5203	5534	5526	5872
4437	5012	5743	6215	6485	6813	6726
5083	5564	6083	6805	7243	7479	7822
5650	5789	6197	6683	7406	7827	8052
5534	6096	6159	6532	7007	7736	8154
5991	5788	6314	6342	6701	7174	7913
5248	6107	5849	6357	6371	6724	7201
4411	5300	6130	5847	6349	6360	6715
3486	4355	5207	6014	5732	6230	6249
2576	3337	4151	4965	5738	5475	5964
1602	2403	3079	3832	4592	5316	5085
1211	1410	2086	2674	3337	4014	4665
796	939	1078	1597	2058	2585	3134
590	767	929	1100	1490	1977	2567
72494	81935	90629	98786	106250	113130	119306
