1217	1232	1185	1141	1096	1076	1068
1345	1274	1287	1237	1190	1141	1119
1499	1409	1332	1344	1290	1240	1189
1494	1348	1284	1222	1241	1197	1155
1101	1036	986	973	944	974	949
1083	1104	1037	993	982	956	984
1088	1142	1163	1091	1044	1031	1005
1273	1142	1194	1217	1138	1089	1076
1493	1300	1167	1219	1244	1159	1111
1846	1497	1302	1170	1222	1247	1162
1848	1838	1489	1296	1167	1219	1243
1642	1857	1841	1492	1297	1170	1223
1454	1633	1845	1827	1481	1289	1165
1122	1347	1512	1711	1699	1378	1202
807	972	1170	1322	1500	1494	1216
628	632	766	934	1068	1218	1220
342	424	429	527	650	753	864
293	280	313	335	396	487	584
21575	21467	21302	21051	20649	20118	19535
