18093	Lawrence	1283	1288	1279	1274	1242	1208	1187
18093	Lawrence	1431	1320	1324	1313	1307	1273	1238
18093	Lawrence	1514	1478	1362	1364	1353	1345	1310
18093	Lawrence	1412	1385	1358	1255	1261	1254	1249
18093	Lawrence	1112	1155	1152	1142	1058	1069	1068
18093	Lawrence	1197	1142	1184	1184	1177	1092	1102
18093	Lawrence	1384	1253	1196	1238	1234	1227	1141
18093	Lawrence	1400	1372	1243	1190	1232	1227	1220
18093	Lawrence	1478	1397	1369	1240	1187	1230	1223
18093	Lawrence	1792	1484	1401	1374	1244	1191	1234
18093	Lawrence	1776	1773	1468	1386	1361	1232	1181
18093	Lawrence	1706	1741	1737	1438	1360	1337	1211
18093	Lawrence	1530	1657	1689	1686	1395	1323	1301
18093	Lawrence	1252	1472	1594	1626	1625	1345	1277
18093	Lawrence	957	1149	1349	1464	1498	1500	1243
18093	Lawrence	803	808	970	1143	1246	1279	1285
18093	Lawrence	630	618	621	748	887	972	1004
18093	Lawrence	674	766	811	848	952	1105	1258
18093	Lawrence	23331	23258	23107	22913	22619	22209	21732
