18171	Warren	229	245	252	252	249	247	249
18171	Warren	273	244	260	266	266	262	261
18171	Warren	255	285	254	271	277	277	273
18171	Warren	300	253	282	251	268	275	275
18171	Warren	195	211	183	208	186	201	207
18171	Warren	214	232	248	215	243	218	234
18171	Warren	219	226	245	262	226	256	230
18171	Warren	245	222	229	249	266	230	259
18171	Warren	302	245	222	229	250	268	231
18171	Warren	317	307	248	224	232	253	271
18171	Warren	343	318	307	248	224	232	253
18171	Warren	309	339	315	304	246	222	230
18171	Warren	251	299	328	305	295	239	216
18171	Warren	257	239	284	312	291	281	229
18171	Warren	176	232	215	256	282	263	255
18171	Warren	137	147	194	181	215	238	222
18171	Warren	94	116	125	165	155	185	206
18171	Warren	123	137	160	180	220	241	277
18171	Warren	4239	4297	4351	4378	4391	4388	4378
