1924	1904	1825	1773	1732	1708	1682
1936	1937	1918	1840	1787	1745	1723
2169	1979	1980	1959	1881	1826	1781
2557	2402	2240	2250	2236	2169	2121
2168	2120	2044	1944	1966	1970	1923
1637	1525	1498	1449	1369	1397	1401
1705	1612	1509	1483	1436	1359	1390
1867	1677	1589	1491	1467	1419	1344
1978	1814	1634	1551	1459	1436	1388
2329	1918	1761	1591	1511	1423	1401
2417	2236	1844	1696	1536	1461	1377
2253	2307	2136	1765	1626	1475	1406
1996	2131	2183	2025	1677	1548	1407
1620	1871	1998	2051	1906	1581	1462
1306	1482	1711	1832	1885	1756	1459
1091	1149	1299	1501	1612	1663	1555
912	891	930	1053	1221	1319	1368
1023	1125	1161	1211	1320	1491	1663
32888	32080	31260	30465	29627	28746	27851
