1476	1372	1312	1229	1142	1079	1029
1613	1562	1448	1382	1292	1199	1133
1843	1670	1615	1498	1428	1334	1237
1868	1653	1508	1462	1361	1302	1218
1434	1280	1168	1087	1064	1000	963
1276	1370	1223	1127	1052	1034	970
1351	1363	1462	1302	1196	1116	1099
1541	1389	1399	1501	1337	1226	1144
1689	1513	1366	1379	1480	1321	1209
2152	1633	1465	1327	1341	1442	1286
2276	2098	1591	1430	1298	1313	1411
2067	2226	2051	1558	1402	1274	1290
1593	1963	2117	1955	1488	1342	1222
1178	1464	1807	1956	1811	1384	1250
903	1037	1289	1596	1733	1612	1236
689	738	851	1065	1322	1444	1351
519	504	538	629	794	989	1089
442	534	579	630	719	872	1083
25910	25369	24789	24113	23260	22283	21220
