989	951	918	889	864	858	857
971	1035	994	960	929	902	894
1059	1029	1094	1048	1011	978	949
1141	1000	976	1037	998	964	936
1019	962	884	882	933	910	892
1112	1109	1052	977	975	1028	1007
973	1086	1084	1026	948	946	1004
1098	958	1074	1071	1012	931	930
1167	1076	936	1052	1048	991	909
1397	1119	1028	887	1004	1000	944
1348	1329	1047	953	811	927	924
1246	1323	1299	1017	924	781	898
1110	1198	1272	1250	975	887	749
888	1027	1109	1181	1162	908	827
685	777	898	975	1042	1030	807
505	541	616	720	787	845	840
343	346	373	432	510	564	611
288	308	321	345	393	462	531
17339	17174	16975	16702	16326	15912	15509
