2731	2819	2858	2862	2823	2804	2821
2785	2745	2837	2877	2881	2842	2823
2888	2816	2777	2871	2911	2914	2875
2849	2769	2703	2665	2761	2803	2810
2357	2394	2344	2305	2275	2369	2417
2493	2389	2422	2385	2346	2323	2414
2369	2474	2380	2415	2381	2345	2326
2387	2336	2443	2357	2392	2358	2325
2511	2372	2323	2430	2348	2382	2347
2807	2499	2358	2311	2419	2339	2374
2930	2766	2463	2326	2283	2391	2315
2534	2900	2733	2436	2303	2264	2373
2179	2479	2831	2671	2384	2257	2224
1610	2049	2330	2669	2523	2259	2145
1219	1430	1820	2077	2389	2265	2035
853	1009	1181	1512	1735	2007	1914
558	617	733	865	1119	1297	1517
406	510	597	717	866	1101	1347
38466	39373	40133	40751	41139	41320	41402
